id,gemini-flash_faiss_country,svm_1,text
00046.jsonl.gz-3937033,italy,1,Milano Linton - White Modern Linton Toilet and Basin Unit Combination - 502mm x 890mm (1 Tap-Hole)
00019.jsonl.gz-10684742,italy,1,Monza Square Short Projection Toilet + Soft Close Seat
00022.jsonl.gz-1566732,italy,1,Milano Newby One-Piece Suspended Space Saving WC and Soft Close Seat Round Wall-Hung White Ceramic Toilet
00105.jsonl.gz-4868697,italy,1,B1102 House design ceramic washdown toilet italian design toilet
00074.jsonl.gz-15394192,italy,1,Rome Wall Hung Ceramic Back To Wall Pan Bathroom Toilet With Soft Close Seat
00095.jsonl.gz-2446825,italy,1,Palermo Chair-Height 1.28 GPF Elongated 2 Piece Toilet
00023.jsonl.gz-5526959,italy,1,Modena Close Coupled Toilet and Seat with ECO flush
00104.jsonl.gz-6487777,italy,1,Milano Arca - Black 500mm Complete WC Unit with Overton Rimless Toilet
00064.jsonl.gz-13236892,italy,1,Turin Cloakroom Suite Inc. Solace Toilet (White Gloss)
00033.jsonl.gz-5981633,libya,1,Color libya sanitary ware /bathroom sanitary ware/ decoration sanitary ware toilet set
00091.jsonl.gz-3744837,libya,1,"A makeshift toilet in a house in Bab Al Aziziya. Hundreds of families displaced by the war and not more able to pay a rent found shelter in the buildings not completely demolished in Bab Al Aziziya, the Kaddafi stronghold and symbol of the regime in center Tripoli."
00000.jsonl.gz-81033,united kingdom,1,The Bath Co. Camberley back to wall toilet inc grey soft close seat
00056.jsonl.gz-15007769,united kingdom,1,"Classic bathroom in Kent with recessed-panel cabinets, grey cabinets, a two-piece toilet, white walls and blue floors."
00022.jsonl.gz-6938504,united kingdom,1,Old London Richmond Toilet with Low Level Cistern
00080.jsonl.gz-8675350,united kingdom,1,The Chatsworth High Level Traditional Toilet has decorative brackets and a hand flush; £397 ($5.) at Victorian Plumbing.
00118.jsonl.gz-5628885,united kingdom,1,A disabled toilet and shower room in a new London primary school ...
00096.jsonl.gz-14314835,united kingdom,1,Toilet Seat Sizes Uk. The 800 Pound Toilet Seat For Plus Size People Extra Large Seats Heavy  Big And
00085.jsonl.gz-6422104,united kingdom,1,The Bath Co. Camberley back to wall toilet inc grey soft close seat
00043.jsonl.gz-14403679,united kingdom,1,Thetford Elongated White Toilet 42826
00108.jsonl.gz-7090234,united kingdom,1,"""""""Puritas"""" Vintage 1930/50s Art Deco High Level Toilet - Johnson Brothers England"""
00113.jsonl.gz-17479636,united kingdom,1,wras uk hot and cold non -electric toilet shower bidet seat
00064.jsonl.gz-953410,united kingdom,1,united-kingdom-public-toilet
00073.jsonl.gz-11630607,united kingdom,1,The Bath Co. Camberley back to wall toilet with white seat and concealed cistern
00082.jsonl.gz-7524561,united kingdom,1,The Bath Co. Camberley close coupled toilet with wooden soft close seat white
00109.jsonl.gz-14435401,united kingdom,1,"Inspiration for a contemporary ensuite bathroom in London with a freestanding bath, a built-in shower, flat-panel cabinets, dark wood cabinets, a one-piece toilet, grey tiles, grey walls, a vessel sink, wooden worktops, a hinged door and brown worktops."
00027.jsonl.gz-8789486,united kingdom,1,Old Dirt Covered Toilet In An Old Factory Warehouse Unit Belfast Northern Ireland Uk Print by Joe Fox
00117.jsonl.gz-6260849,united kingdom,1,Toilet And Sink : Toilet and sink in the hotel - Picture of Premier Inn Telford North ...
00004.jsonl.gz-9304438,united kingdom,1,Our Toilet Roll Holder or Toilet Paper Holder and our Toilet brush and holder are of the finest quality and made in England.   www.priorsrec.co.uk
00076.jsonl.gz-6467741,united kingdom,1,Winchester close coupled toilet inc grey soft close seat
00010.jsonl.gz-16228173,united kingdom,1,Talking toilet at The Bowgie
00001.jsonl.gz-298257,united kingdom,1,The Bath Co. Camberley sage back to wall toilet unit and traditional toilet with white wooden seat
00009.jsonl.gz-8258130,united kingdom,1,Best 20+ Bathroom Design Ideas Like 5 Stars Hotel | Bathrooms ... Bathroom Wall Decor Above Toilet Beautiful Small Simple Design Ideas Uk Creative Decoration Tips For Remodeling A Bath Resale Hgtv Best Designs Washroom Indian Bathrooms How To A Modern Pictures From Remodel House Top New 2019 Part 72 For Renovations Ad India Big Tiny Shower Cool Door 25 Mid Century On Pinterest Pertaing 21 Mirror To Reflect Your Style Good Sw 1543
00073.jsonl.gz-6037980,united kingdom,1,"1700 Bath, Vanity Unit and Close Coupled Toilet with Taps Bathroom Suite Carder"
00031.jsonl.gz-17887775,united kingdom,1,Nottingham 600 Ivory Combination Unit with Park Royal™ Back to Wall Toilet
00116.jsonl.gz-9935119,united kingdom,1,"Inspiration for a small transitional kids' white tile and subway tile slate floor and gray floor bathroom remodel in London with a vessel sink, furniture-like cabinets, white cabinets, a wall-mount toilet, white walls, wood countertops and white countertops"
00116.jsonl.gz-17225858,united kingdom,1,"Design Ideas For A Small Bohemian Cloakroom In Gloucestershire With A  Two Piece Toilet,"
00024.jsonl.gz-13138454,australia,1,NEW IN BOX Estilo WELS 4 Star Toilet Suite RRP $150 Fitzroy North Yarra Area Preview
00054.jsonl.gz-12325091,australia,1,"This is an example of a contemporary master bathroom in Hobart with flat-panel cabinets, medium wood cabinets, a freestanding tub, a one-piece toilet, gray tile, grey walls, a vessel sink, wood benchtops, grey floor, brown benchtops, a double vanity and a floating vanity."
00048.jsonl.gz-3092724,australia,1,"Australian Contemporary Bathroom with Modern Design Ideas : Australian Contemporary Bathroom Design Ideas With White Toilet And Glass Shower. Attic Bathroom, Bathroom Toilets, Bathroom Renos, Laundry In Bathroom, Bathroom Interior, Small Bathroom, White Bathroom, Bathroom Ideas, Wood Bathroom"
00117.jsonl.gz-3567381,australia,1,"Design ideas for a contemporary 3/4 bathroom in Adelaide with flat-panel cabinets, white cabinets, a curbless shower, a two-piece toilet, gray tile, white walls, concrete floors, a vessel sink, grey floor, an open shower, white benchtops, a niche, a single vanity and a floating vanity."
00080.jsonl.gz-1356933,australia,1,Mantra Charles Hotel : Standing shower and toilet. Very spacious and drainage of standing shower is nicely made with lo
00033.jsonl.gz-5641693,australia,1,Orchard Dulwich back to wall toilet with ivory wooden seat
00091.jsonl.gz-7653501,australia,1,"Toilet suite for Seniors or the disabled.The new generation Opal II range brings polish and streamlined style to Australian bathrooms. With the inclusion of a raised height pan, the Opal II Easy Height allows for easy transfer on and off the seat, ideal for the elderly or people with restricted movement. Includes stainless steel armrests.  #seniorsliving"
00056.jsonl.gz-7371150,australia,1,dropped iphone in toilet iprofessionals brookvale same day iphone smartphone 14035
00114.jsonl.gz-13543168,australia,1,Leaking Taps and Toilet Repairs - Moonee Ponds By P.A.D Plumbing & Maintenance Pty Ltd via i4Tradies
00035.jsonl.gz-8195540,australia,1,30+ Winning Small Bathroom Renovation Ideas On A Budget: Lovable ... Cheap Bathroom Remodel Ideas Keystmartincom How To A On Budget Much Does A Bathroom Renovation Cost In Australia 2019 Best Upgrades Help Updated Doug Brendas Master Before After Pictures Image 17352 From Post Remodeling Costs With Shower Small Toilet Interior Design Tile Remodels For Your Remodel Diy Ideas Basement Wall Luxe Look For Less The Interiors Friendly Effective Exquisite Full New Renovations
00055.jsonl.gz-13764457,australia,1,Caroma Luna Wall Faced Toilet Suite Bottom Inlet
00009.jsonl.gz-12023778,australia,1,"Design ideas for a mid-sized beach style master bathroom in Melbourne with beaded inset cabinets, light wood cabinets, an alcove shower, a wall-mount toilet, multi-coloured tile, stone slab, multi-coloured walls, a vessel sink and marble benchtops."
00025.jsonl.gz-17445660,australia,1,adjustable shower and toilet in en suite bathroom in 2 bedroom apartment at Oaks Mews hotel in Bowen Hills Brisbane QLD
00101.jsonl.gz-11857434,australia,1,"Design ideas for a beach style wet room bathroom in Sydney with a freestanding tub, flat-panel cabinets, light wood cabinets, a wall-mount toilet, white tile, white walls, a vessel sink, grey floor, an open shower and white benchtops."
00025.jsonl.gz-16891451,australia,1,"Small contemporary powder room in Sydney with black tile, flat-panel cabinets, medium wood cabinets, a one-piece toilet, a vessel sink, wood benchtops, grey floor, brown benchtops and a floating vanity."
00072.jsonl.gz-7397052,australia,1,Metro Hotel Tower Mill On Wickham Terrace: Toilet & bath beside each other inside 1 bathroom
00090.jsonl.gz-9690712,australia,1,bathroom and toilet renovation gold coast
00031.jsonl.gz-10152947,australia,1,"Mid-sized transitional kids bathroom in Sydney with shaker cabinets, white cabinets, an alcove tub, an open shower, a wall-mount toilet, beige tile, ceramic tile, beige walls, ceramic floors, a wall-mount sink, solid surface benchtops, beige floor, an open shower and white benchtops."
00124.jsonl.gz-13237197,australia,1,"squat toilet Best Travel News and Deals   October 27, 2009   Protect Your Health, What Not to Do in Japan, Moving to Oz, Why You Should Travel Around the World"
00071.jsonl.gz-16690015,australia,1,Replacing A Toilet Bowl Australia   Plumbing Contractor
00007.jsonl.gz-9590123,australia,1,disabled toilet hire warragul and district
00056.jsonl.gz-159495,australia,1,Premier Perth Toilet With Soft Close Seat At Victorian
00056.jsonl.gz-4235664,australia,1,"Midcentury 3/4 bathroom in Perth with flat-panel cabinets, light wood cabinets, a curbless shower, a one-piece toilet, white tile, white walls, a vessel sink, wood benchtops, beige floor, a sliding shower screen, an enclosed toilet, a single vanity and a floating vanity."
00048.jsonl.gz-12066863,australia,1,"View from Sofitel men's toilet, Melbourne by HandyAndy"
00036.jsonl.gz-4313415,australia,1,"Design ideas for a mid-sized contemporary powder room in Brisbane with a one-piece toilet, white tile, ceramic tile, white walls, cement tiles, a wall-mount sink, engineered quartz benchtops, grey floor and white benchtops."
00084.jsonl.gz-6006464,france,1,St. Tropez Back to Wall Concealed Tank Toilet Bowl (White)
00081.jsonl.gz-9573162,france,1,Toilet at 5 bedroom Penthouse with Eiffel Views
00010.jsonl.gz-4516381,france,1,"en-suite bathroom with a shower area, a toilet, a sink and a mirror in Paris luxury apartment"
00023.jsonl.gz-11596019,france,1,"bathroom with toilet at Madeleine Terrace, apartment for rent in Paris, Opera-Vendome"
00020.jsonl.gz-4445498,france,1,DOORSACCERY Vintage Iron Toilet Paper Tissue Holder Hanging Towel Roll Holder Bathroom Wall Mount Rack ship from France Germany oil rubbed bronze square toilet paper holder wall mounted paper basket holder
00015.jsonl.gz-17529192,france,1,a toilet in a 4-bedroom Paris luxury apartment
00049.jsonl.gz-14311460,france,1,HUGSIDEA French Bulldog Print Toilet Seat Cover 3PC Set Bathroom Commode Pedestal Rug Lid Pads
00071.jsonl.gz-17847802,france,1,Rue du Bain -  - Wall Mounted Toilet
00018.jsonl.gz-6959518,france,1,Rue du Bain - wc suspendu 1433338 - Wall Mounted Toilet
00044.jsonl.gz-14580694,france,1,"Korsika Close Coupled Toilet Pan, Cistern & Soft Close Seat"
00017.jsonl.gz-8642120,france,1,Astounding St Tropez Back To Wall Concealed Tank Toilet Bowl Overstock Com Shopping The Best Deals On Toilets Creativecarmelina Interior Chair Design Creativecarmelinacom
00048.jsonl.gz-15661138,france,1,"sleek bathroom with sink, bathroom cabinet, mirror, toilet, and shower area in a 3-bedroom Paris lux"
00018.jsonl.gz-3742783,france,1,neat and trim toilet and bath in French Alps - Mont-Blanc luxury apartment
00043.jsonl.gz-12406804,france,1,neat and nice toilet and bath in Trocadéro - Poincaré 3 Bedrooms II luxury apartment
00072.jsonl.gz-8546579,france,1,Paris sanisette/automatic toilet interior with verbal instructions
00030.jsonl.gz-16407250,france,1,15 Charming French Country Bathroom Ideas - Rilane Toilet And Bathroom Designs Awesome Decor Ideas Fireplace Of Amir Khamneipur House And Home Pinterest Condos Paris The Caesarstone Bathrooms By Win A 2017 Glamorous 90 South Africa Decorating Beautiful South Inspiration Bathrooms Divine Designl Spectacular As Shower Design Kitchen Adorable Interior Stylish Sink 9 Vanity Hgtv Pedestal Smallest Acehighwinecom Blessu0027er Full
00034.jsonl.gz-4159206,france,1,Bathroom w/toilet only Location Chalet 111824 Risoul 1850
00104.jsonl.gz-7880462,france,1,The Venerable Crapper (winterduel) Tags: paris tourist travel eurostar toilet facilities wc loo fisheye
00069.jsonl.gz-12811300,france,1,Apartment Seine st-denis - Toilet
00029.jsonl.gz-3760207,france,1,Novotel Suites Cannes Centre: Toilet - separate to bathroom
00044.jsonl.gz-4408145,france,1,"Bath Mat, Tezoo 3 Piece Flannel Bathroom Rug Set, Eiffel Tower Design  Shower Mat And Toilet Cover, Non Slip And Extra Soft Toilet Kit, Anti  Slippery Rug"
00003.jsonl.gz-2147271,france,1,"Bathroom two with full-size bathtub-shower, sink and toilet in the Vougeot vacation rental"
