id,gemini-flash_faiss_country,svm_1,text
00095.jsonl.gz-12944753,pakistan,1,Express Hotel lahore
00031.jsonl.gz-8313930,pakistan,1,"Hotel MK Silver Court,Hyderabad"
00086.jsonl.gz-811812,pakistan,1,"avari ramada lahore case Average room rate of avari hotel had fallen below its main competitor, pearl  hotel the assistant sales and marketing manager wants to re-evaluate the."
00078.jsonl.gz-15819051,pakistan,1,Hotel New Simran Palace in Hyderabad
00061.jsonl.gz-4036538,pakistan,1,"Hotel Stay Inn, Hotel  Hyderabad - big - 82"
00061.jsonl.gz-10222814,pakistan,1,"At least 11 killed & 50 injured, including foreigners, in Pakistan hotel fire"
00096.jsonl.gz-14088078,pakistan,1,Hotel Gulberg View - Stay With Care
00078.jsonl.gz-3237699,pakistan,1,Nine Tree Luxury Hotel & Suites Lahore photos Exterior
00076.jsonl.gz-15444561,pakistan,1,Hotel in Lahore ways to impress guests
00106.jsonl.gz-10337187,pakistan,1,Smart Hotel Lahore photos Room
00041.jsonl.gz-17379175,pakistan,1,The Rich Hotel Lahore
00115.jsonl.gz-12379589,pakistan,1,Royal Hotel Naran Travel Culture Updated 2018 Rates From Local
00006.jsonl.gz-12381483,pakistan,1,Hotel Lords Inn Faisalabad
00035.jsonl.gz-15452628,pakistan,1,hill top hotel shogran
00081.jsonl.gz-18055445,pakistan,1,Photo of Hotel Rajmata Hyderabad
00092.jsonl.gz-12846401,pakistan,1,The Rich Hotel Lahore - Deluxe Room
00108.jsonl.gz-12848246,pakistan,1,Photo of Pearl Continental Hotel Rawalpindi
00121.jsonl.gz-12714379,pakistan,1,Hotel Galaxy Inn in Hyderabad
00076.jsonl.gz-17829849,pakistan,1,Ramada Plaza Karachi Hotel photo collage
00067.jsonl.gz-14171665,spain,1,aerial view of garden pool at gran hotel son net mallorca spain
00093.jsonl.gz-3589914,spain,1,MySpa Hotel MySeaHouse Flamingo Playa de Palma
00091.jsonl.gz-4953651,spain,1,Photo of Sirenis Hotel Club Tres Carabelas & Spa Playa d'en Bossa
00059.jsonl.gz-5622628,spain,1,Hotel Camiral Pool
00035.jsonl.gz-5702947,spain,1,Infinitiy Pool Son Moll Sentits Hotel & Spa - Adults Only
00029.jsonl.gz-13896468,spain,1,INVISA HOTEL ES PLA - ADULTS ONLY
00003.jsonl.gz-16775521,spain,1,4 Sterne  Hotel Grupotel Orient in Mallorca - Ansicht 5
00107.jsonl.gz-1409778,spain,1,Puerto Rico Gran Canaria (woodytyke) Tags: gran canaria canary island islands holiday sun tourism spain see sand destination atlantic resort hotel woodytyke stephen woodcock photo photograph camera foto photography best picture composition digital phone colour color capture flickr view
00107.jsonl.gz-12256071,spain,1,Hipotels Marfil Playa Hotel
00006.jsonl.gz-233213,spain,1,Book this Parking available Hotel in Isla Cristina
00092.jsonl.gz-18126713,spain,1,Photo of Valentin Sancti Petri Hotel Chiclana
00048.jsonl.gz-7348432,spain,1,"Hotel Alfonso XIII remains an iconic cultural landmark in Seville, Spain."
00066.jsonl.gz-3836984,spain,1,Hotel Guadalmina Spa & Golf Resort 4*
00050.jsonl.gz-2057977,spain,1,Champions League Final: Fans Face A Whooping £17k Bill For A One Night Stay In Madrid Hotel
00082.jsonl.gz-3682874,spain,1,Ibersol Hotel Antemare - Adults Only - Sitges - Pool
00084.jsonl.gz-12981053,spain,1,Spanish Vintage Art Portugal Hotel
00032.jsonl.gz-14781770,spain,1,4R Salou Park Resort I Hotel
00051.jsonl.gz-2346211,spain,1,Bathroom Hotel Tryp Palma Bosque
00072.jsonl.gz-2466275,spain,1,Hotel Sol House Ibiza Mixed By Ibiza Rocks
00029.jsonl.gz-4433180,spain,1,IHG to open first Kimpton hotel in Spain
00120.jsonl.gz-10417313,spain,1,Ushuaia Hotel. Ibiza. - my favourite hotel on my favourite Island!
00100.jsonl.gz-4629277,spain,1,"Hostal Boutique Bajamar, accessible hotel in Nerja"
00118.jsonl.gz-10095662,spain,1,Image of one of the rooms of the Hotel Mas La Boella
00022.jsonl.gz-4607856,spain,1,hotel-sol-guadalupe-majorka
00002.jsonl.gz-13648179,spain,1,Disabled accessible room Hotel ILUNION Alcalá Norte Madrid
00027.jsonl.gz-12960726,thailand,1,"The Naka Island, a boutique hotel in Phuket"
00086.jsonl.gz-9673456,thailand,1,"Bupa Montra Hotel - Hotels and Accommodation in Thailand, Asia"
00108.jsonl.gz-746353,thailand,1,Eastin Hotel Makkasan: OTHER
00104.jsonl.gz-4379893,thailand,1,The Cape Nidra Hotel Hua Hin is a wonderful eco-friendly beach resort.
00041.jsonl.gz-6069778,thailand,1,Miracle Grand Convention Hotel
00087.jsonl.gz-8098099,thailand,1,Royal Orchid Sheraton Hotel & Towers
00097.jsonl.gz-4733556,thailand,1,The Grand Sathorn Hotel
00110.jsonl.gz-6026946,thailand,1,Hilltop Hotel Phuket - Outlook over Patong
00112.jsonl.gz-7103481,thailand,1,Beyond Resort Khaolak wins Travel & Hospitality Beachfront Hotel of the Year award 12 -
00036.jsonl.gz-17377225,thailand,1,River Cruise Sights - Shangri La Hotel -Bangkok By Night.jpg
00110.jsonl.gz-1662055,thailand,1,"P2 Boutique Hotel - Hotels and Accommodation in Thailand, Asia"
00124.jsonl.gz-14347267,thailand,1,Review Rest Detail Hotel Hua Hin Travels Of A Beauty
00093.jsonl.gz-17156540,thailand,1,4* Patong Merlin Hotel
00076.jsonl.gz-2713933,thailand,1,Corridor in a comfortable hotel. thailand Stock Footage
00067.jsonl.gz-461927,thailand,1,Patong Terrace Boutique Hotel superior
00069.jsonl.gz-2903854,thailand,1,Where to Stay in Koh Phangan Thailand: Best Area & Hotel Travel Guide
00115.jsonl.gz-6469553,thailand,1,Eastin Grand Hotel Sathorn: Front of Hotel from BTS Skytrain
00070.jsonl.gz-14553814,thailand,1,Cute little hotel in heart of Chiang Mai city-SD02
00064.jsonl.gz-12248911,thailand,1,Grande Centre Point Hotel Ploenchit
00022.jsonl.gz-4630910,thailand,1,"The Chezz by Tech, hotel in Pattaya"
00036.jsonl.gz-7850811,thailand,1,The Bliss South Beach Patong - Hotel Exterior
00016.jsonl.gz-15393144,thailand,1,Hotel - B-Lay Tong Beach Resort
00030.jsonl.gz-17833204,thailand,1,芭東南部海灘極樂酒店 The Bliss Hotel South Beach Patong
00034.jsonl.gz-8253448,thailand,1,"P.S Hotel, Patong"
00012.jsonl.gz-18113524,thailand,1,OYO 386 Phuket Iyh Islands Boutique Hotel 普吉岛海岛精品客栈
00095.jsonl.gz-4999346,united kingdom,1,Jura Hotel and palm trees in Craighouse © 2015 Scotiana
00104.jsonl.gz-15168700,united kingdom,1,Grand Hotel In Scarborough
00068.jsonl.gz-692366,united kingdom,1,Small picture of Pembury Hotel
00127.jsonl.gz-1699977,united kingdom,1,"Premier Inn Stirling South (M9, J9) Hotel: Elevation"
00028.jsonl.gz-3350421,united kingdom,1,Image of White Hart Hotel
00014.jsonl.gz-8760154,united kingdom,1,Hotel Escape For Two At Best Western York House Hotel  Eastbourne
00067.jsonl.gz-7199918,united kingdom,1,"Tewkesbury Park Hotel, Golf and Country Club"
00019.jsonl.gz-5941475,united kingdom,1,Wensum Lodge Hotel
00029.jsonl.gz-4978075,united kingdom,1,"£59 for an overnight Blackpool seafront hotel trip including breakfast, dinner and wine, £89 for two nights, at Garvey's Promenade Hotel"
00016.jsonl.gz-17130902,united kingdom,1,"Review: Brown's Hotel, London"
00048.jsonl.gz-11917400,united kingdom,1,"Ramside Hall Hotel, Golf & Spa Hotel"
00086.jsonl.gz-486404,united kingdom,1,Britannia Hotel Murder Woman Found Dead In Bedroom In Wolverhampton
00028.jsonl.gz-15532671,united kingdom,1,"Thumbnail 1 bed flat for sale in Waterloo Hotel Room - 01, London"
00113.jsonl.gz-7258901,united kingdom,1,The Strontian Hotel on the shores of Loch Sunart
00040.jsonl.gz-1078247,united kingdom,1,Hotel Holiday Inn Express Oxford-Kassam Stadium  Oksford
00119.jsonl.gz-11039375,united kingdom,1,Book this Parking available Hotel in Devizes
00056.jsonl.gz-5777327,united kingdom,1,"The Inspector stayed at The Mill at Gordleton, a good-value hotel in England's New Forest"
00006.jsonl.gz-14829780,united kingdom,1,The Hempel Hotel - London - Anouska Hempel
00105.jsonl.gz-13845085,united kingdom,1,"<p>Brumus Bar at Haymarket Hotel, London, United Kingdom&nbsp;</p>"
00120.jsonl.gz-1995658,united kingdom,1,"The Royal Crescent Hotel, Bath"
00050.jsonl.gz-17692144,united kingdom,1,Verzon House Hotel restaurant Herefordshire
00072.jsonl.gz-106552,united kingdom,1,"Indoor Pool, Swinton Park Hotel"
00108.jsonl.gz-1178773,united kingdom,1,A seating area at Old Hall Hotel
00126.jsonl.gz-864370,united kingdom,1,Photo of Randolph Hotel Southwold
00084.jsonl.gz-13527632,united kingdom,1,"Kings Arms Hotel, Dalbeattie."
00101.jsonl.gz-5313276,italy,1,"A unique contemporary hotel in Milan, the Bvlgari Hotel Milano is designed with a rich Italian luxury feel, infused with the essence of the local culture. Bulgari Hotel Milan, Bvlgari Hotel, Armani Hotel, Milan Hotel, Architectural Digest, Hotels Milan Italy, Hotel Milano, Joko, Decoration Design"
00043.jsonl.gz-13805187,italy,1,"Hotel Sempione, Milan, Hotel Front – Evening/Night"
00071.jsonl.gz-15491482,italy,1,Magville Hotel Milano
00116.jsonl.gz-15042145,italy,1,"View deals for Armani Hotel Milano. WiFi is free, and this hotel also features a spa and a restaurant. Hotels Milan Italy, Best Hotels In Milan, Spa Luxe, Luxury Spa, Luxury Hotels, Luxury Travel, Spa Hotel, Spa Design, Design Ideas"
00072.jsonl.gz-3908499,italy,1,Photo of Hotel Bright Rome
00105.jsonl.gz-6797198,italy,1,Book your Comfort room at the 4-star BW Hotel Moderno Verdi in Genoa
00015.jsonl.gz-9540664,italy,1,Hotel NOVOTEL BRESCIA 2: 
00122.jsonl.gz-1188563,italy,1,Best Western Plus Net Tower Hotel Padova - Padova
00052.jsonl.gz-17911005,italy,1,"Belmond Villa San Michele - Florence, ItalyA spectacular hilltop hotel overlooking the terracotta rooftops of Florence, Belmond Villa San Michele enjoys a magnificent setting in the lush hills of. Jacuzzi, Toscana, Villa, Bar Piscina, Le Bristol Paris, Tuscan Recipes, Architecture Design, Best Spa, Luxury Accommodation"
00069.jsonl.gz-2436748,italy,1,Picture of Hotel Duomo in Florence
00117.jsonl.gz-12515980,italy,1,Photo of Hotel Mediterraneo Santa Margherita Ligure
00040.jsonl.gz-18032181,italy,1,The Pantheon Iconic Rome Hotel
00074.jsonl.gz-10254038,italy,1,Excelsior Hotel Gallia Milan joins the Luxury Collection
00073.jsonl.gz-9047512,italy,1,Hotel Continental Venice - dream vacation
00030.jsonl.gz-3580517,italy,1,Portrait roma rome luxury hotel italy original travel for What is a hotel terrace
00121.jsonl.gz-5517967,italy,1,Boutique Hotel Helios In Sorrento Italy Holidays From
00030.jsonl.gz-2990322,italy,1,"Archivi Accommodations – Offerte di hotel in versilia, residence ..."
00026.jsonl.gz-17916702,italy,1,Hotel Ancora in the centre of Cortina d'Ampezzo
00075.jsonl.gz-12279372,italy,1,RAPALLO - New  Casino Hotel  - edit. Brunner 11856 (1)
00011.jsonl.gz-7017994,italy,1,Le Spighe Grand Hotel Palatino In Rome Restaurant Reviews Menu And Prices Thefork
00039.jsonl.gz-15936477,italy,1,Find Hotel In Bolzano Cathedral Hotel Deals And Discounts Findhotel
00072.jsonl.gz-12976980,italy,1,Photo of Hotel Thoni 3000 Stelvio
00095.jsonl.gz-12185346,italy,1,Maison Moschino hotel - Camera The Forest
00024.jsonl.gz-11635510,italy,1,Review: Bazaar On Location At Rome's Iconic Hotel de Russie
00022.jsonl.gz-233089,italy,1,Hotel Majestic Linate Airport photo collage
00049.jsonl.gz-7118832,france,1,"Town Hall square at dusk with City Hall (Hotel de Ville) building, clock tower and fountain in Aix-en-Provence, France"
00115.jsonl.gz-12150209,france,1,Boutique Hotel - Hostellerie Berard spa
00074.jsonl.gz-146889,france,1,Le Marianne Hotel
00012.jsonl.gz-2737991,france,1,Hilton paris op ra le nouvel h tel re oit des critiques for Design hotel paris 11
00011.jsonl.gz-5498709,france,1,hotel-ludres-nancy-cour-3
00057.jsonl.gz-16909991,france,1,Hotel la terrasse hotel in fort mahon plage for Appart hotel fort mahon
00099.jsonl.gz-11964386,france,1,Hotel Royal Riviera
00023.jsonl.gz-12583624,france,1,ibis budget Valenciennes : Hotel near Wallers
00038.jsonl.gz-7866249,france,1,Une nuit 5 toiles l 39 h tel vernet paris le blog de lili for Hotel design 5 etoiles paris
00053.jsonl.gz-2919454,france,1,HOTEL - RESTAURANT LE COLLET
00096.jsonl.gz-14748348,france,1,Hotel de la Plage d'Erquy
00054.jsonl.gz-17696166,france,1,Hotel Molitor Paris by MGallery
00106.jsonl.gz-12436868,france,1,Hotel Normandy Vernon France Reviews Photos Price Comparison Tripadvisor
00030.jsonl.gz-3405138,france,1,Тур Terre Blanche Hotel Spa Golf Resort (3 дня)
00056.jsonl.gz-13661438,france,1,Decoracion Quincea?eras Paris ~ fiesta#Hotel Ritz Paris#15 a?os#florenzza#decor  Florenzza Event
00028.jsonl.gz-17668952,france,1,The Peninsula hotel is about to open in Paris
00013.jsonl.gz-11840713,france,1,"Lyon, France - Hotel Royal"
00067.jsonl.gz-16452977,france,1,Hotel Grandes Alpes - Courchevel
00039.jsonl.gz-8148784,france,1,Hotel Spa - Moulin de Moissac
00024.jsonl.gz-17923516,france,1,Photo of Les Gens de Mer Hotel-restaurant Lorient
00114.jsonl.gz-796007,france,1,Chambres d 39 h tel 100 masculines paris for Chambre de hotel france
00057.jsonl.gz-3366433,france,1,Diamant Beach Hotel
00117.jsonl.gz-8153962,france,1,hotelF1 Sarcelles : Hotel near Gonesse
00005.jsonl.gz-14661884,france,1,Dream Castle Hotel managed by Vienna International Hotels & Resorts Magny le Hongre
00075.jsonl.gz-10723100,france,1,Le Meurice Paris - Luxury Hotel
00078.jsonl.gz-1393759,russia,1,"Pushka Inn Hotel, St. Petersburg"
00090.jsonl.gz-17849198,russia,1,Best Western Hotel Russian Manchester - dream vacation
00120.jsonl.gz-13287000,russia,1,Hotel – ibis Cheboksary Center
00115.jsonl.gz-5695825,russia,1,"Hotel Grand Palace, hotel in Svetlogorsk"
00114.jsonl.gz-14833933,russia,1,"One of Stalin's Seven Skyscrapers.  It is now a Hilton Hotel  known as the Leningradskaya - Moscow, Russia ... May 25, 2009 ... Photo by Rob Page III"
00061.jsonl.gz-10778602,russia,1,Moscow hotel event space
00008.jsonl.gz-7177408,russia,1,St Petersburg May 29 2011 The Grand Hotel Europe Side View Stock Photo Picture And Royalty Free Image Image 36940264
00102.jsonl.gz-4117148,russia,1,Photo of Senator Business Hotel Yekaterinburg
00098.jsonl.gz-10967792,russia,1,Vega Izmailovo Hotel & Convention Center
00049.jsonl.gz-2882276,russia,1,Architecture Building Exterior Clear Sky Built Structure Modern Blue Low Angle View No People Outdoors Sky Day Orange Orange Color Hotel Abzakovo Magnitogorsk Winter Sunny Spring Springtime Window IPhone7Plus Shotoniphone7plus
00121.jsonl.gz-10928073,russia,1,"Vesyoly Solovey Hotel, Hotely  Ivanovo - big - 39"
00048.jsonl.gz-10800216,russia,1,"Around Russian Street stood many villas, some of which have been restored as a fairytale-like luxury hotel, complete with Cinderella coach."
00052.jsonl.gz-8102592,russia,1,Radisson Blue hotel complex at the place of the confluence  of the Moskva and Skhodnya rivers © Arch group
00001.jsonl.gz-852472,russia,1,More about Pushkin Hotel
00121.jsonl.gz-4997307,russia,1,Radisson Royal Hotel Moscow: Banquet Hall spread across 450 m² and host up to 150 guests for a gala dinner
00058.jsonl.gz-2785751,russia,1,287511 RUSSIA SVERDLOVSK Central Hotel ambulatory BUS Vintage photo
00061.jsonl.gz-8287130,russia,1,A hotel room in москва with a view out to a square
00054.jsonl.gz-7869171,russia,1,Four season hotel in Moscow at winter night Editorial
00117.jsonl.gz-5573033,russia,1,Hotel Moscow Marriott Grand Hotel
00091.jsonl.gz-18016202,russia,1,"Moscow, Russia -February 18.2016. Four Seasons Hotel at Manezh square stock video"
00066.jsonl.gz-304611,russia,1,Hotel and shopping complex at the Leninsky Avenue. The arch leading to the courtyard of the complex © ADM Studio
00126.jsonl.gz-12698180,russia,1,"Hotel National, Moscow, Russia"
00091.jsonl.gz-6135570,russia,1,"RS-Royal Hotel, hotel in Anapa"
00015.jsonl.gz-13645116,russia,1,"""Moscow, Russia - January 30, 2017: Five-star hotel """"Four Seasons Hotel Moscow"""", Okhotny Ryad Street, 2, the view from Manezhnaya Square, cityscape"""
00023.jsonl.gz-10334913,russia,1,Lotte Hotel Moscow
00037.jsonl.gz-11147114,greece,1,Hotel Anemos Luxury Grand Resort Lounge/Empfang
00082.jsonl.gz-13464227,greece,1,"Oasis Hotel Bungalows Rhodes- All Inclusive, hotel in Afantou"
00014.jsonl.gz-12196566,greece,1,It soooo sunny I could get tanned till Easter!! And that is just the view from Camelot Hotel! ;) #travel #Rhodes #Greece www.camelot-rhodes.com
00101.jsonl.gz-14529767,greece,1,Hotel at Nikiti Halkidiki For Sale with 14 Rooms – 90m from the sea
00047.jsonl.gz-265854,greece,1,"Summer Breeze Hotel in Gennadi, Rhodos TE"
00003.jsonl.gz-10653246,greece,1,Park Hotel Corfu Gouvia Swimming Pool July 2010
00033.jsonl.gz-15359129,greece,1,"Mistrali Suites & Apartments, hotel in Kalyves"
00049.jsonl.gz-14064002,greece,1,Platanias hotel photo
00067.jsonl.gz-9181143,greece,1,"Ilian Beach & Apartments, hotel with pools in Rethymno Town"
00030.jsonl.gz-13967110,greece,1,"Nonnalena Boutique Hotel, Chania"
00109.jsonl.gz-12395427,greece,1,"Hotel Grande Bretagne, A Luxury Collection Hotel: Room 706"
00038.jsonl.gz-15926373,greece,1,"Bill & Coo, Mykonos, Greece                                                              Already a haven from the bustling crowds of Mykonos Town, the luxury boutique hotel Bill & Coo has just emerged from a makeover that saw Greek architects K-studio redesign some of its 35 bedroom suites. Using their signature warm, crafted aesthetic, the studio took the local architectural vernacular and building techniques as inspiration, incorporating natural materials such as granite stone and oak to create a soothing atmosphere. Lighting comes courtesy of local design firm IFI Group, while chic CEA Design fittings are installed in bathrooms. The hotel retains its excellent service and award-winning alfresco restaurant, which features a contemporary Greek menu from chef Athinagoras Kostakos, specialising in locally sourced meat and seafood.                                                               Megali Ammos, Mykonos, 84600; Tel: 30.22 8902 6292; www.bill-coo-hotel.com; www.k-studio.gr; rates from €260                                                              (Writer: David Paw)"
00021.jsonl.gz-4964662,greece,1,Hotel Cretan Dream Royal Beach Resort
00042.jsonl.gz-3102249,greece,1,Mayor Mon Repos Palace - Art Hotel (Adults Only) -
00116.jsonl.gz-12927292,greece,1,Alkyonis Hotel
00119.jsonl.gz-7885695,greece,1,Boutique Hotel Kefalonia Double Room Side View featured
00106.jsonl.gz-13319419,greece,1,"Olympia Hotel, Perivolia, Rethymnon, Crete, Greek Islands, Greece Hotel"
00004.jsonl.gz-12938602,greece,1,Aquabella Beach Hotel пляж
00002.jsonl.gz-10976268,greece,1,Elounda Ilion Hotel & Bungalows - Elounda Ilion Exterior View Pool Area
00126.jsonl.gz-6860204,greece,1,Ambassador Aegean Luxury Hotel and Suites
00080.jsonl.gz-945206,greece,1,"Corfu Imperial, Grecotel Exclusive Resort - Hotel - 5"
00019.jsonl.gz-6480127,greece,1,"Hotel Grande Bretagne, a Luxury Collection Hotel, Athens-28 of 46 photos"
00075.jsonl.gz-5444004,greece,1,baby and toddler friendly hotel in kos
00046.jsonl.gz-10423578,greece,1,Corfu Chandris Hotel and Villas
00057.jsonl.gz-7776635,greece,1,Maistrali Hotel from the beach
00063.jsonl.gz-15037305,cambodia,1,commercial Hotel for sale in Sala Kamraeuk ID 106310 1
00125.jsonl.gz-866617,cambodia,1,The Governors House Boutique Hotel Phnom Penh Foto
00016.jsonl.gz-4366584,cambodia,1,"20 Bedroom Boutique Hotel for Rent - Wat Bo, Siem Reap thumbnail"
00086.jsonl.gz-13381184,cambodia,1,Monument Hotel Phnom Penh - Pool View
00030.jsonl.gz-15249744,cambodia,1,Angkor Pearl Hotel: front with Tuk tuks
00087.jsonl.gz-7567391,cambodia,1,Hotel Somadevi Angkor Resort & Spa: View of the hotel from the pool side.
00027.jsonl.gz-12441094,cambodia,1,"Song Saa Private Island, Koh Rong Archipelago, Cambodia. Hotel Review by TravelPlusStyle. Photo © Song Saa"
00040.jsonl.gz-5006713,cambodia,1,Mowin Boutique Hotel Residence In Phnom Penh Room Deals
00113.jsonl.gz-373038,cambodia,1,"Independence Hotel, Resort & Spa"
00042.jsonl.gz-13435890,cambodia,1,Mane Boutique Hotel & Spa Siem Reap
00107.jsonl.gz-8938786,cambodia,1,"Travelbay Cambodia - Experience the Contrasts - City River Hotel, Siem Reap"
00042.jsonl.gz-5812701,cambodia,1,Lucky Angkor Hotel: Deluxe Twin
00064.jsonl.gz-753566,cambodia,1,"25 Bedroom Boutique Hotel For Rent - Night Market Area, Siem Reap"
00074.jsonl.gz-9789697,cambodia,1,Angkor Empire Boutique photos Exterior Hotel information
00111.jsonl.gz-11023232,cambodia,1,"Oasis Boutique Hotel, hotel in Sihanoukville"
00118.jsonl.gz-10565643,cambodia,1,Central Boutique Angkor Hotel: Pool No1
00001.jsonl.gz-4337852,cambodia,1,A bed or beds in a room at Kravan Hotel
00007.jsonl.gz-17825649,cambodia,1,King Gold Hotel & Apartment | Cambodia Hotels
00046.jsonl.gz-781369,cambodia,1,"Traffic passes in front of the Soria Moria Boutique Hotel in Siem Reap, Cambodia."
00109.jsonl.gz-5776427,cambodia,1,"15 Rooms Boutique Hotel For Rent - Svay Dangkum, Siem Reap"
00089.jsonl.gz-5584907,cambodia,1,Picture of Pippali Hotel in Kampot
00105.jsonl.gz-903286,cambodia,1,"Sangkat Buon, Sihanoukville | Hotel for rent in Sihanoukville Sangkat Buon img 4"
00009.jsonl.gz-6388236,cambodia,1,Golden Sea Hotel & Casino Sihanoukville - Deluxe Single
00005.jsonl.gz-1691928,cambodia,1,"19 Room Boutique Hotel For Rent in Svay Dangkum, Siem Reap thumbnail"
00072.jsonl.gz-3555452,cambodia,1,Raffles Grand Hotel d'Angkor: Suite with Private Terrace
