id,gemini-flash_faiss_country,svm_1,text
00080.jsonl.gz-2622812,united kingdom,1,Brixton People's Kitchen - Cafe space for hire
00106.jsonl.gz-8027232,united kingdom,1,Why You Should Never Get An Allwhite Kitchen  Daily Mail
00048.jsonl.gz-15421970,united kingdom,1,"Fantastic commercial kitchen to rent in Streatham Common, South London"
00069.jsonl.gz-13555118,united kingdom,1,Kitchen view - Upminster Interior Design
00068.jsonl.gz-8186976,united kingdom,1,4018 Falkirk - Kitchen 2.jpg
00082.jsonl.gz-12596480,united kingdom,1,Kitchen Sales Uk by Kitchens That Are Much Better Value Than Howdens Wickes
00016.jsonl.gz-6533809,united kingdom,1,Jane Austen's Kitchen
00087.jsonl.gz-7341571,united kingdom,1,"Inspiration for a contemporary kitchen/diner in London with flat-panel cabinets, black cabinets, composite countertops, yellow splashback, black appliances, an island, black worktops, a single-bowl sink, light hardwood flooring and beige floors."
00112.jsonl.gz-11886640,united kingdom,1,Kitchen - Drumfad Barn
00091.jsonl.gz-14886212,united kingdom,1,Kitchen Design Norwich Bespoke Kitchens Arcadia Home Interiors
00108.jsonl.gz-12234115,united kingdom,1,attica white carrera quartz worktops st albans kitchen rockandco
00107.jsonl.gz-5491025,united kingdom,1,kitchen in abandoned closed down shop in Limehouse on the A13
00001.jsonl.gz-11805026,united kingdom,1,"Interior view of Craigievar Castle showing dungeon, now a kitchen."
00071.jsonl.gz-12235717,united kingdom,1,Very colourful dining chairs in Londoner Melinda's home. She has a lot of natural light in her kitchen. You can see more of her home on MADE Unboxed.
00027.jsonl.gz-2565718,united kingdom,1,Lighting For A Kitchen by Electricians In Bath Dbd Electrical Ltd
00053.jsonl.gz-15657029,united kingdom,1,Image 18 - Hand built kitchen by BDC see more at www.bdc-construction.co.uk
00016.jsonl.gz-8964115,united kingdom,1,kitchen-painter-suffolk-8a
00028.jsonl.gz-14748570,united kingdom,1,Harry's Retreat Blairgowrie - Kitchen Time - Good House Holiday Rentals
00003.jsonl.gz-10833704,united kingdom,1,"Kitchen of Knighton Road, Earlswood, Surrey RH1"
00090.jsonl.gz-14959281,united kingdom,1,"Fully fitted kitchen and dining area | 1 Bell Court, Dartmouth"
00114.jsonl.gz-9998483,south africa,1,Kitchen - 21 square meters of property in Lenasia
00058.jsonl.gz-796323,south africa,1,"SANDTON KITCHEN:  Built-in kitchens by Linken Designs ,"
00105.jsonl.gz-4153877,south africa,1,kitchen eco friendly flooring design and isnpiration of s most environmentally countertops south africa earth kitchenware ideas
00121.jsonl.gz-9505469,south africa,1,Kitchen Area of Cottage 18 - Seaside Cottages Fish Hoek
00068.jsonl.gz-12241464,south africa,1,Kitchen Top Cupboards by Kitchen Cupboard Manufacturers Johannesburg Nico S Kitchens
00010.jsonl.gz-969195,south africa,1,Contemporary Kitchen Furniture by Bedroom Contemporary Fireplace Balcony Modern Upgrade In South Africa
00013.jsonl.gz-7988093,south africa,1,The sun-filled kitchen is mostly white with exposed timber beams accentuating the space's height. | A 1914 Durban home is transformed for the 21st century | Inside Out - JUL18 | Design: Koop Design | Photography Elsa Young
00037.jsonl.gz-3884472,south africa,1,Kitchen - 6 square meters of property in Illovo
00111.jsonl.gz-4356802,south africa,1,Kitchen - 48 square meters of property in Lochvaal
00030.jsonl.gz-14794738,south africa,1,Kitchen - 22 square meters of property in Vaalpark
00065.jsonl.gz-4650047,south africa,1,Johannesburg nico 39 s kitchens for Kitchen cupboards durban
00115.jsonl.gz-1122,south africa,1,Diycupboards diy kitchen units cape town do it yourself you wont find it any easier to order diy kitchen cabinets and kitchen units in cape town solutioingenieria Images
00077.jsonl.gz-13384029,south africa,1,small kitchen design south africa kitchens cape town kitchen cupboards cape town kitchen 612
00056.jsonl.gz-5964479,south africa,1,House Oranjezicht:  Kitchen by ATTIK Design
00063.jsonl.gz-9003454,south africa,1,Herwin Farmhouse Greyton Farn Accommodation kitchen
00074.jsonl.gz-8562835,south africa,1,Kitchen of property in Bethelsdorp
00061.jsonl.gz-7985766,south africa,1,kitchen renovation cape town completed
00092.jsonl.gz-12006703,south africa,1,Kitchen - 22 square meters of property in Emalahleni (Witbank)
00014.jsonl.gz-2917728,south africa,1,"dining kitchen, Cape View Clifton, Cape Town, South Africa - Hotel Review"
00054.jsonl.gz-15257659,south africa,1,Kitchen - 14 square meters of property in Silver Lakes Golf Estate
00083.jsonl.gz-16636091,south africa,1,Kitchen Design Competition 52 Best The Caesarstone Kitchen South Africa Images On Pinterest
00101.jsonl.gz-453078,south africa,1,Kitchen - 22 square meters of property in Benoni
00010.jsonl.gz-10175144,south africa,1,"Kitchen Cupboards Cape Town: Corifurn Kitchens & Office Furniture Kitchens, Home"
00027.jsonl.gz-13868817,south africa,1,"Our stand at Decorex Johannesburg Smart Kitchen, Art Pieces, Kitchens, Houses, Rooms, Classic, Ideas, Home Decor, Homes"
00033.jsonl.gz-10740641,south africa,1,Kitchen - 13 square meters of property in Krugersdorp
00001.jsonl.gz-12438305,india,1,Kitchen Image of T Corporate Homes in Kalyani Nagar
00111.jsonl.gz-8707994,india,1,simple kitchen designs india
00097.jsonl.gz-10388444,india,1,Choose Best Color Combination For Your Kitchen - HaeckerIndia
00102.jsonl.gz-6496430,india,1,Kitchen Image of Gopal PG in Mahipalpur
00078.jsonl.gz-17599700,india,1,Tag For Kerala Home Kitchens Kerala Kitchen My Works Model Traditional Kitchen Kerala Kitchen
00015.jsonl.gz-3391396,india,1,Kitchen Cabinets Kochi Kitchen Cabinets Kochi Ernakulam Kerala Interior Design
00110.jsonl.gz-9280715,india,1,24 best Modular kitchen in Bangalore images on Pinterest
00047.jsonl.gz-8292582,india,1,Kitchen Image of 525 Sq.ft 1 BHK Apartment for buy in Isnapur for 1680000
00068.jsonl.gz-10193246,india,1,Kitchen Cabinet Textures 12 Gorgeous Grey Kitchens For Indian Homes
00050.jsonl.gz-5978105,india,1,Small Picture Open Kitchen Designs India Kitchen Design Ideas Collection Photos
00044.jsonl.gz-8077234,india,1,Kitchen Cabinets Bangalore Kitchen Interior Design Bangalore A Listly List
00020.jsonl.gz-10816310,india,1,parallel kitchen design ideas for india - google search | kitchen
00091.jsonl.gz-2984585,india,1,kitchen cabinets kerala things to know about aluminum kitchen cabinets my
00103.jsonl.gz-3101361,india,1,Wooden Shelf Designs India by Wall Mounted Kitchen Shelves Online Kitchen Wall Shelf Ideas
00013.jsonl.gz-549983,india,1,Kashmir Gold Granite We Are Manufacturer Exporters And Suppliers In India You Can Granite Countertop Designs Granite Countertops Kitchen Granite Countertops
00011.jsonl.gz-13220867,india,1,Kitchen Image of Rakhee House in Sector 57
00056.jsonl.gz-5763897,india,1,modular kitchen ideas modular kitchen design kitchen design i shape india for small space layout white cabinets
00115.jsonl.gz-9143398,india,1,parallel kitchen design. Modular Kitchen Designer House2homes Is One Of The Largest  Manufacturers In Delhi NCR By Using Our 15 Years Experience
00097.jsonl.gz-6464833,india,1,L Shaped Kitchen Design Ideas India
00036.jsonl.gz-11377559,india,1,Kitchen Interior Design Ideas Indian
00045.jsonl.gz-10408773,india,1,best kitchen appliances large size of brand in the world value 2017 india kitche
00067.jsonl.gz-7976901,india,1,Kitchen island modern for Modern kitchen designs in kerala
00058.jsonl.gz-14495427,india,1,"... modular kitchen - Ashiyana Interior Photos, Patlipada thane West, Mumbai - Modular Kitchen Dealers ..."
00095.jsonl.gz-3572386,india,1,interior design for kitchen indian style inspiring home ideas and
00040.jsonl.gz-7463038,india,1,Latest Reference Of Kitchen Wall Tiles Design Ideas India In Korean
00010.jsonl.gz-17983180,france,1,french country kitchen decor photo - 2
00064.jsonl.gz-11605426,france,1,"Kitchen in Normandy, France"
00090.jsonl.gz-2563922,france,1,A kitchen or kitchenette at studio cassis 2
00077.jsonl.gz-3977624,france,1,French Doors to Kitchen
00084.jsonl.gz-342049,france,1,French Country kitchen  ABSOLUTELY LOVE THIS  Blue and Yellow Decor  Pinterest  Kitchen
00040.jsonl.gz-7369031,france,1,Monet's famous blue and white kitchen at Giverney. The walls are decorated with 19th century French tin glazed tiles.
00002.jsonl.gz-16881167,france,1,kitchen design of french country kitchen wallpaper ideas french
00011.jsonl.gz-16161174,france,1,Kitchen Window Treatments Ideas by French Country Kitchen Window Treatments Voluptuo Us
00030.jsonl.gz-17050243,france,1,marvelous french kitchen design with white cabinet surround feat
00009.jsonl.gz-12699397,france,1,French Country Style Kitchen Curtains by Best 25 Modern Kitchen Curtains Ideas On Pinterest Modern
00059.jsonl.gz-12105496,france,1,French Style Kitchen Ideas by French Style Kitchen Curtains Cheap Fair Country Kitchen Curtains
00088.jsonl.gz-13440075,france,1,"Antique copper pans on 17th century coal stove in preserved kitchen in an old chateau in Burgundy, France.  photo"
00082.jsonl.gz-5880299,france,1,"Duplex for sale in Lyon: Fireplace, Independent Kitchen, Reading ..."
00114.jsonl.gz-10495126,france,1,Annie Sloan Kitchen Cabinet Makeover 80 U0027s Melamine And Oak Kitchen Makeover A French Touch
00024.jsonl.gz-7913151,france,1,"Culinary genius Paul Bocuse, inventor of nouvelle cuisine in his kitchen in Lyon."
00120.jsonl.gz-15026395,france,1,Paint letters with lettering stencils - French words and wall art stencils for kitchen and dining room makeover - Royal Design Studio
00063.jsonl.gz-6093192,france,1,The sleek and elegant kitchen features a 19th Century French walnut dining table and Anziano Chairs by Donghia. Image: Peter Vitale
00041.jsonl.gz-5642921,france,1,kitchen kitchen cabinets wholesale small french country kitchen
00114.jsonl.gz-2093475,france,1,light blue kitchen cabinets 10 features of contemporary french interiors home
00024.jsonl.gz-9338467,france,1,For French Country Kitchen Designs French Country Kitchens Designs
00099.jsonl.gz-10263983,france,1,french country kitchen backsplash french country home project 1 walker woodworking
00004.jsonl.gz-15275416,france,1,French Country Kitchen Hood Traditional Kitchen
00110.jsonl.gz-13392351,france,1,brilliant french country kitchen table sets style dining room and
00103.jsonl.gz-10552730,france,1,rustic french country kitchens. Plain Kitchens Rustic French Country Kitchen Design Portfolio And La  Decor In Rustic French Country Kitchens U
00110.jsonl.gz-18117188,france,1,French provincial decor tip #1: French Provincial Kitchen Cabinets | Farmers Doors
00084.jsonl.gz-13409813,australia,1,Small Picture Simple Modern Kitchen Room Designs Galley Idea In Melbourne With
00047.jsonl.gz-17395422,australia,1,"Design ideas for a contemporary single-wall open plan kitchen in Melbourne with an undermount sink, flat-panel cabinets, beige cabinets, white splashback, stainless steel appliances, light hardwood floors, with island, beige floor, quartz benchtops and glass sheet splashback."
00091.jsonl.gz-6631540,australia,1,50 Small Kitchen Ideas and Designs — RenoGuide - Australian ...
00072.jsonl.gz-5550468,australia,1,Acacia Prison created a new commercial-grade kitchen and hospitality suite featuring the latest technology and equipment.
00086.jsonl.gz-11199749,australia,1,kitchen furniture australia miraculous amazing ikea cabinets review reviews of kitchen furniture
00109.jsonl.gz-3856592,australia,1,kitchen designer salary barossa house max pritchard architect archdaily
00108.jsonl.gz-5831791,australia,1,Outdoor Kitchen With Pizza Oven Australia
00112.jsonl.gz-10075368,australia,1,"Private Kitchen, Discovery Parks – Adelaide Beachfront"
00043.jsonl.gz-7779705,australia,1,Finished kitchen design in Canberra
00005.jsonl.gz-18124665,australia,1,New Kitchen Cabinets Sears Remodeling Hampton Ac And V Kitchens Melbourne
00018.jsonl.gz-5837143,australia,1,Get Inspired By Photos Of Kitchen Drawers From Australian Designers Trade Professionals Page
00004.jsonl.gz-8970681,australia,1,Love this Perth house by Swell Homes! kitchen and alfresco
00054.jsonl.gz-16322818,australia,1,modern kitchen designs brisbane
00112.jsonl.gz-6129676,australia,1,australian government solicitor melbourne office featuring breakout kitchen area
00071.jsonl.gz-8295940,australia,1,"Award-Winning Kitchen and Bathroom Renovations Melbourne Bathroom Renovations Melbourne, Kitchen Renovation Design, Kitchen Interior, Kitchen Design, Kitchen Doors, Glass Kitchen, Kitchen Handles, Kitchen Ideas Australia, Dulux Whisper White"
00027.jsonl.gz-2573638,australia,1,Beefeater Signature Outdoor Kitchen
00029.jsonl.gz-5479571,australia,1,"Design ideas for a contemporary u-shaped kitchen in Adelaide with flat-panel cabinets, white cabinets, grey splashback, stainless steel appliances, light hardwood floors, a peninsula, beige floor and white benchtop."
00069.jsonl.gz-7474167,australia,1,magnificent beautiful movable kitchen island kitchen islands movable island portable bench melbourne cool idea
00018.jsonl.gz-2744928,australia,1,"Kitchen ideas - Colours. | Home builders melbourne, Galley ..."
00001.jsonl.gz-884769,australia,1,Swan Riverside Luxury Apartment Perth - kitchen/dining
00047.jsonl.gz-5798072,australia,1,kitchen simple cool traditional kitchen designs brisbane about
00033.jsonl.gz-1478669,australia,1,Outdoor Kitchen Designs Bendigo
00079.jsonl.gz-14100520,australia,1,kitchen design melbourne victoria | kitchen mart ®
00050.jsonl.gz-11392838,australia,1,14 – 50 Coniston Road – Gourmet Eat-in Kitchen
00096.jsonl.gz-10970914,australia,1,Kitchen-Design-Mona-Vale 1
00037.jsonl.gz-9165177,new zealand,1,Kitchen Design New Zealand
00024.jsonl.gz-17311070,new zealand,1,"White Kitchen Island, Elegant Contemporary Home in Te Horo, New Zealand"
00118.jsonl.gz-838110,new zealand,1,Kitchen Glass Splashbacks Woodside Park
00127.jsonl.gz-10271094,new zealand,1,Full Kitchen  King Residence Suite - Rydges Auckland
00081.jsonl.gz-10399105,new zealand,1,Neo Design Kitchen Design Bathrooms Joinery Auckland
00014.jsonl.gz-7131142,new zealand,1,Kitchen Showroom Design Ideas Easy And Practical Small Kitchen Ideas Nz Kitchen And Decor
00050.jsonl.gz-5710865,new zealand,1,Modern mix in this showhome kitchen | Papamoa East | GJ Gardner Homes
00024.jsonl.gz-814904,new zealand,1,Glass Kitchen Cabinet Doors Price Front For Sale Home Depot. Frosted Glass  Kitchen Cabinet Doors Nz Diy Replacement Inserts. Glass Cabinet Doors Only  ...
00033.jsonl.gz-13872619,new zealand,1,Glamuzina Architects Matakana kitchen dining
00011.jsonl.gz-5262120,new zealand,1,"Contemporary separate kitchen in Christchurch with a double-bowl sink, marble benchtops, black splashback, cement tile splashback, stainless steel appliances and medium hardwood floors."
00080.jsonl.gz-16062773,new zealand,1,small designer kitchen flooring small kitchen design nz small kitchen designs layouts
00054.jsonl.gz-641809,new zealand,1,Tracey Stephens Interior Design Inc  Traditional. Basement Apartment Entrance Ideas. Kitchen Floor Plans Images. Creative Ideas Of Making Greeting Cards. Making Kitchen Island Ideas. Small Bathroom Ideas With No Shower. Wedding Ideas List. Kitchen Storage Jars Yellow. Home Decorating Ideas Nz
00019.jsonl.gz-6954851,new zealand,1,peter hay u2013 nz kitchen manufacturers within kitchen cabinets nz
00098.jsonl.gz-13641225,new zealand,1,Kitchen in a small space - contemporary - kitchen - auckland - by Suzanne Allen
00011.jsonl.gz-7718461,new zealand,1,led kitchen lighting ideas modern kitchen lighting A Contemporary Kitchen by Mal Corboy Auckland New Zealand based designer Mal Corboy has sent us some photos of a contemporary kitchen he has completed
00108.jsonl.gz-16152715,new zealand,1,2011-Award-Winner-Kitchen-Auckland-City
00090.jsonl.gz-8952341,new zealand,1,New zealand\'s best kitchen design – Nordic Design – Medium
00034.jsonl.gz-14688383,new zealand,1,Twizel kitchen
00088.jsonl.gz-10458009,new zealand,1,Northcote Point 1 Design Kitchen Architecture NZ2
00098.jsonl.gz-4644915,new zealand,1,spray painting kitchen cupboards auckland interiors home
00038.jsonl.gz-4641978,new zealand,1,"Kitchen in the Bionic Fire House, by Living Design http://www.livingdesign.co.nz/"
00016.jsonl.gz-15828003,new zealand,1,Kitchen Design Queenstown welcome to southern hospitality
00112.jsonl.gz-4999883,new zealand,1,Kitchen Design Ideas Nz
00064.jsonl.gz-7709151,new zealand,1,Meadowbank 1 Design Kitchen Architecture NZ3
00094.jsonl.gz-2669848,new zealand,1,"Highly Commended – Rowson Kitchens Tida New Zealand cabinetry, countertop, cuisine classique, interior design, kitchen, gray"
00078.jsonl.gz-8268326,canada,1,Kitchen Countertop Suppliers Calgary
00099.jsonl.gz-6725886,canada,1,Repainting Painted Kitchen Cabinets Painting Kitchen Cabinets Kitchener Waterloo Awsrx Com
00027.jsonl.gz-15243507,canada,1,hickory kitchen cabinet hardware value choice 18 thunder bay hickory standard height wall cabinet
00052.jsonl.gz-10561466,canada,1,Full home renovation - initial design renders of kitchen | Creative Touch Kelowna Interior Design
00111.jsonl.gz-15421126,canada,1,Kitchen Reno Ideas Kitchen Renovation Toronto
00115.jsonl.gz-1092500,canada,1,discount cabinets richmond indiana cabinet doors canada used kitchen cabinets calgary affordable custom
00121.jsonl.gz-1269111,canada,1,"Kitchen at 21 Oakley Boulevard, Bendale, Toronto"
00023.jsonl.gz-1685763,canada,1,used kitchen cabinets for sale saskatoon 3 bed 1 bath 1970 mobile home mobile home for sale in
00073.jsonl.gz-4856817,canada,1,types of kitchen cabinets granite countertops pictures toronto and thornhill custom modern design
00104.jsonl.gz-458184,canada,1,kitchen island toronto kitchen island toronto architecture fantastic modern industrial
00033.jsonl.gz-2564619,canada,1,Kitchen Cabinets In Surrey 15327 28 Avenue In Surrey King George Corridor House For Sale In
00086.jsonl.gz-6135253,canada,1,Outstanding Kitchen Design Simulator Contemporary - Best ... Home Design Simulator Images 20 Cool Gym Ideas For This Android Apps On Google Play Piping Layout Equipments Part 1 Exterior Color Amazing House Paint Colors Modern Breathtaking Room Photos Best Idea Home Design Golf Simulators Traditional Theater Calgary Decorating Decor Latest Of The Creative Delightful Decoration Pating Kerala My Blogbyemycom Kitchen Fabulous Online Tool Bjhryzcom
00005.jsonl.gz-2570811,canada,1,Dolce Tower Vancouver 2 Bedroom Apartment - Kitchen
00123.jsonl.gz-16120054,canada,1,"Best 15 Kitchen and Bathroom Designers in Vancouver, BC   Houzz"
00039.jsonl.gz-3643216,canada,1,kitchen islands ontario 80 best images about classic kitchens on 2081
00070.jsonl.gz-256037,canada,1,22 best images about cuisine ikea on pinterest canada for Abstrakt kitchen cabinets
00055.jsonl.gz-13804766,canada,1,"Kitchen in Cambie colour at BLOCK (828 Cambie Street, Yaletown, Vancouver West)"
00049.jsonl.gz-18140474,canada,1,Kitchen Design Gallery Kitchenerartgallerytk Simple Kitchen Design Gallery Jacksonville Design
00063.jsonl.gz-16303168,canada,1,"Main Kitchen at 5101 Island Highway West, Qualicum North, Oceanside"
00077.jsonl.gz-11688877,canada,1,grey kitchen cabinets ikea loving this ikea showroom kitchen ikea ikeacanada 4070
00079.jsonl.gz-8643085,canada,1,Kitchen Cabinets Home Depot Kitchen Kitchen Table Sets Edmonton Easter Settings Pinterest Fitted Linens Dining Toronto Coffee And End Wood Linen Rental Michigan Island Farm Kidkraft Dinosaur Train Set
00115.jsonl.gz-11255133,canada,1,1 Birchmount Rd-large-008-10-Kitchen-1500x994-72dpi
00078.jsonl.gz-12368978,canada,1,luxury kitchen renovations calgary
00052.jsonl.gz-11949885,canada,1,unfitted kitchen furniture o dowd custom furniture toronto furniture repair unfitted
00095.jsonl.gz-3134355,canada,1,used kitchen cabinets kingston ontario kitchen cabinets kijiji in kingston buy sell save
00100.jsonl.gz-8336211,iran,1,base kitchen cabinets menards tehranway decoration
00021.jsonl.gz-5834967,iran,1,White Kitchen Cabinets Lowes by Glass Door Kitchen Cabinets Lowes Tehranway Decoration
00004.jsonl.gz-10879212,iran,1,Inside Kitchen Cabinet Door Storage Kitchen Wall Cabinet With Microwave Shelf Tehranway Decoration
00123.jsonl.gz-3258703,iran,1,White Shaker Kitchen Cabinets Online by White Shaker Kitchen Cabinets Images Tehranway Decoration
00084.jsonl.gz-7591518,iran,1,Cost To Reface Kitchen Cabinets Home Depot How To Reface Kitchen Cabinets With Molding Tehranway Decoration
00088.jsonl.gz-8828165,iran,1,Cherry Wood Cabinets Kitchen Kitchen Wall Cabinet With Microwave Shelf Tehranway Decoration
00099.jsonl.gz-7817830,iran,1,cherry wood kitchen cabinets paint color tehranway decoration
00115.jsonl.gz-11983610,iran,1,ikea kitchen cabinets for sale kijiji tehranway decoration
00110.jsonl.gz-1356740,iran,1,cost to reface kitchen cabinets home depot tehranway decoration
00050.jsonl.gz-14000103,iran,1,"kitchen decoration, Sajjad blvd, Atra interior design group"
00073.jsonl.gz-6310066,iran,1,Discount Hickory Kitchen Cabinets Affordable Kitchen Cabinets Online Tehranway Decoration
00063.jsonl.gz-13506925,iran,1,mission style kitchen cabinets cherry tehranway decoration
00042.jsonl.gz-2026964,iran,1,painted bottom kitchen cabinets tehranway decoration
00025.jsonl.gz-8831343,iran,1,custom kitchen cabinet doors tehranway decoration kitchen
00007.jsonl.gz-8063354,iran,1,replacing kitchen cabinets with open shelving open shelving in the replacing kitchen cabinets with open shelving tehranway decoration
00059.jsonl.gz-4958295,iran,1,solid wood kitchen cabinets direct tehranway decoration
00076.jsonl.gz-9008817,iran,1,Kitchen Cabinets Repainted Mobile Home Kitchen Cabinets Painted Tehranway Decoration
00040.jsonl.gz-16537259,iran,1,Kitchen Cabinets Used Kitchen Cabinets For Sale Used Tehranway Decoration
00114.jsonl.gz-13853294,iran,1,pre assembled kitchen cabinets lowes tehranway decoration
00098.jsonl.gz-12121318,iran,1,Stain Unfinished Kitchen Cabinets Cheap Unfinished Oak Kitchen Cabinets Tehranway Decoration
00007.jsonl.gz-12710920,iran,1,kitchen adorable rugs for sale persian rugs gray rug oval rugs
00070.jsonl.gz-1612747,iran,1,Cost Of Kraftmaid Kitchen Cabinets by New Kitchen Cabinets Price Tehranway Decoration
00011.jsonl.gz-15461141,iran,1,Kitchen Cabinet Nj Contemporary Kitchen Cabinets Nj Tehranway Decoration
00029.jsonl.gz-2231657,iran,1,best place to buy kitchen cabinets 2016 tehranway decoration
00014.jsonl.gz-12375120,iran,1,custom kitchen cabinets home depot tehranway decoration
00015.jsonl.gz-5418004,singapore,1,The Ultimate Guide To Kitchen Renovation And Design Home Decor Singapore
00116.jsonl.gz-10020389,singapore,1,Contemporary Design - Kitchen - HDB 4 Room - Design by NorthWest Interior Design Pte Ltd
00065.jsonl.gz-6156238,singapore,1,"Industrial, Scandinavian Design - Kitchen - HDB 5 Room - Design by Design 4 Space Pte Ltd"
00096.jsonl.gz-3548096,singapore,1,Palmwood Pte Ltd-Kitchen and Bathroom package
00013.jsonl.gz-1158061,singapore,1,"Madam Lim Chow Tee, 61, is in charge of the kitchen at MapleBear's Toa Payoh North centre, and prepares meals for the pre-school. Each of MapleBear's 37 centres has a kitchen with one or two cooks."
00066.jsonl.gz-15657963,singapore,1,Scandinavian Design - Kitchen - Condominium - Design by Starry Homestead Pte Ltd
00057.jsonl.gz-738809,singapore,1,"Yishun Ave 5 (Block 706), Vegas Interior Design, Modern, Contemporary, Kitchen, HDB, Scandinavian Kitchen, Built In Cupbord, Downlight, Marble Countertop, Built In Shelf, Hardwood, Wood, Indoors, Interior Design, Room"
00100.jsonl.gz-1797632,singapore,1,5 tips for choosing the right kitchen cabinet for your hdb flat in
00030.jsonl.gz-15550226,singapore,1,"""""""A separate wall of tiles with flower motives in the kitchen is what breathes life and style into the interior. The kitchen features a laundry corner, but the washing machine is """"""""hidden"""""""" in a subtle way. This 4-room HDB apartment is an excellent example of"""""""
00088.jsonl.gz-6609986,singapore,1,review ikea kitchen cabinets ikea kitchen cabinets reviews singapore kitchen decoration
00076.jsonl.gz-1440449,singapore,1,"Contemporary, Modern Design - Kitchen - HDB 4 Room - Design by Great Oasis Interior Design"
00007.jsonl.gz-9870777,singapore,1,"Yishun Ring Road (Block 342D), i-Chapter, Eclectic, Living Room, HDB, Platform, Feature Wall, Partition, Tv Console, Carpet, L Shaped Sofa, Sofa, Leather Sofa, Ceiling Fan With Light, Open Concept, Open Space, Couch, Furniture, Bench, Indoors, Room, Interior Design, Kitchen, Fireplace, Hearth"
00061.jsonl.gz-1672062,singapore,1,"Contemporary, Modern Design - Kitchen - HDB 3 Room - Design by Dreamvision Designer Pte Ltd"
00022.jsonl.gz-11243188,singapore,1,Visit Our Site Http://Www.lightsnshowers.sg/ For More with Commercial Home Kitchen Design
00080.jsonl.gz-16188196,singapore,1,"1BR Orchard <BR>Living/Kitchen area, Residences at 62W"
