id,gemini-flash_faiss_country,svm_1,text
00063.jsonl.gz-10510588,barbados,1,"Sam Lords Castle, Palms and Beach, Barbados, West Indies, Caribbean, Central America-J Lightfoot-Metal Print"
00109.jsonl.gz-11295277,barbados,1,Caribbean Beach: 238 Best Barbados Images On Pinterest
00118.jsonl.gz-118556,barbados,1,Vacation rental near Dover Beach and St. Lawrence Gap
00022.jsonl.gz-9202426,barbados,1,"Rock formation on the beach of Bathsheba, East coast of  island Barbados, Caribbean Islands - travel destination for vacation"
00047.jsonl.gz-7662925,barbados,1,"Bottom Bay, Barbados - Paradise beach on the Caribbean island of Barbados. Tropical coast with palms hanging over turquoise sea. Panoramic photo of beautiful landscape."
00065.jsonl.gz-10362721,barbados,1,Butterfly Beach Hotel Barbados
00010.jsonl.gz-15642547,barbados,1,Beautiful Beach front Apartment - Oistins vacation rentals
00108.jsonl.gz-7264055,united states,1,"Sunrise, Lanikai Beach, Mokulua Islands, Kailua, Oahu, Hawaii"
00060.jsonl.gz-8871960,united states,1,"Makalawena Beach auf Big Island, Hawaii"
00068.jsonl.gz-516138,united states,1,Hawaii Beach Wedding
00071.jsonl.gz-7484548,united states,1,North Shore Photo Prints - Tunnels Beach Dusk Print by Mike  Dawson
00022.jsonl.gz-6169899,united states,1,Amy Gray Photography - San Diego Beach Photography
00036.jsonl.gz-3960713,united states,1,Main Beach Laguna Greeting Card
00082.jsonl.gz-11642095,united states,1,Eastham Cape Cod vacation rental - The sunset at Sunken Meadow Beach is second to none on the Cape.
00107.jsonl.gz-13353571,united states,1,Navarre Beach Metal Print
00041.jsonl.gz-6487641,united states,1,A Manhattan Beach mother captured this rare image of shark through the break of a wave while her son and a friend were out in the water.
00042.jsonl.gz-11344163,united states,1,Laguna beach condos for sale
00095.jsonl.gz-7994858,united states,1,"""A ½ mile stretch of beautiful sand and palm trees look out over the crystal clear waters at Lanikai Beach. Two islands called """"Na Mokulua"""" less than a mile off-shore create a beautiful paradise atmosphere on what is one of our favorite beaches on Oahu."""
00004.jsonl.gz-17472596,united states,1,LP19   Oahu Waikiki Beach   Hawaii Postcard
00018.jsonl.gz-9120576,united states,1,"A lifeguard keeps a lookout as big waves crash ashore at Seal Beach, California | Frederic J. Brown/Getty Images"
00109.jsonl.gz-12416213,united states,1,"Makapuu Lookout Hawaii Beach, Surf and Cliffs from Drone Stock Footage"
00051.jsonl.gz-348467,united states,1,Early Surf (Joe_R) Tags: surfing beach ocean sand sunrise newjersey unitedstates us surf
00073.jsonl.gz-13485467,united states,1,destin beach wedding
00038.jsonl.gz-70614,united states,1,Playa de Haulover Beach en Miami
00080.jsonl.gz-1754035,united states,1,"""<div class=""""meta image-caption""""><div class=""""origin-logo origin-image none""""><span>none</span></div><span class=""""caption-text"""">Supporters, friends and family took the Polar Plunge to benefit Special Olympics Texas at Galveston's Stewart Beach on Saturday, January 16, 2016. (KTRK Photo/ Gina Larson)</span></div>"""
00051.jsonl.gz-17934274,united states,1,Fort Waton Beach Family Portraits taken at Waterscape Resort by the photographers of Beachfront Photography.
00021.jsonl.gz-8201217,united states,1,Lifeguard house at the Gulf of Mexico beach stock footage
00095.jsonl.gz-4087388,united states,1,Virginia Beach from the air
00080.jsonl.gz-5298495,united states,1,H08A7617-Perraut Family Portrait-Rockpiles Beach-Oahu-December 2019-Edit
00101.jsonl.gz-10527523,united states,1,Maui Beach Wedding Photographers
00043.jsonl.gz-7206004,united states,1,"A volunteer is seen cleaning trash from a beach in San Francisco on Saturday, September 16, 2017."
00037.jsonl.gz-12430022,united states,1,"Our pair of paddleboards, on the shore of Flat Island. Lanikai Beach in the distance."
00101.jsonl.gz-8189212,cuba,1,Pestana Cayo Coco Beach Resort
00078.jsonl.gz-8689582,cuba,1,Colorful catamarans at a beach in Cuba — Stock Photo
00057.jsonl.gz-2104634,cuba,1,"Scene with sailing boat at the famous Varadero beach , Caribbean sea in Cuba"
00078.jsonl.gz-16614973,cuba,1,tree at guardalava beach cuba poster
00019.jsonl.gz-14796611,cuba,1,"Cuba, 2014. A Caribbean beach resort with palm trees, shades and beach chairs. royalty free stock photo"
00017.jsonl.gz-12147751,cuba,1,Palm Tree on a Tropical Beach in Cuba. Tropical palm tree at Ancon Beach with white sands and calm sea waters in the Caribbean island of  Cuba Royalty Free Stock Images
00033.jsonl.gz-11478397,cuba,1,Beach Siboney 19km from Santiago de Cuba Stock Photo
00053.jsonl.gz-6524128,cuba,1,"Santa Lucia beach, Camaguey Province, Cuba Stock photo © phbcz"
00036.jsonl.gz-5135434,cuba,1,FIAT DUCATO Camper Van on the beach by tropicalcubanholiday.com
00022.jsonl.gz-9903140,cuba,1,The push carts of Varadero beach
00008.jsonl.gz-9918189,cuba,1,Brisas del Caribe Hotel: to the beach
00040.jsonl.gz-8898188,cuba,1,"Portrait of young beautiful girl at tropical beach for vacations in Varadero, Cuba, drinking cocktail in coconut and sitting on sand"
00010.jsonl.gz-5755360,cuba,1,"VARADERO,CUBA - APRIL 28,2014 : Tourists boarding a colorful sailing boat on a beautiful sunny day at the beach"
00045.jsonl.gz-9178503,cuba,1,A Girl and Her Puppy on Varadero Beach Art Print
00103.jsonl.gz-1254574,cuba,1,Tropical beach in Cayo Largo island
00125.jsonl.gz-15120078,cuba,1,View from above of the cuban beach of Varadero with umbrellas and colorful recliner chairs at sunset
00113.jsonl.gz-16134573,cuba,1,Cuba Fuerte Collection - Paradise Beach-Philippe Hugonnard-Mounted Photographic Print
00114.jsonl.gz-12308272,cuba,1,Varadero Beach is one of Cuba's most well-known beaches and came third in the list thanks to white sand that is lined with coconut trees
00068.jsonl.gz-9342386,cuba,1,Mature Baby Boomer Woman Walking On A Cuban Beach Varadero Cuba Stock Footage
00049.jsonl.gz-6219541,cuba,1,"Tourists walking down the beach on Cayo Las Brujas, Cuba on Friday July 18, 2008."
00022.jsonl.gz-14717423,cuba,1,"A sand beach with two small summerhouse of small island  in Varadero, Cuba."
00023.jsonl.gz-3746946,cuba,1,The tropical beach of Varadero in Cuba with coconut palms and colorful sailing boats
00037.jsonl.gz-9306908,cuba,1,DSC_0620 (juor2) Tags: parallel sky d750 nikon scene caribbean sea sunset moon beach ancon playa de cuba trinidad cloud crepuscular reflection rays
00121.jsonl.gz-12598059,cuba,1,Cuba Fuerte Collection - Alone on the White Sandy Beach-Philippe Hugonnard-Framed Art Print
00060.jsonl.gz-15804656,cuba,1,Colorful Pedalos Docked At The Shore Of The Tropical Beach Of Santa Maria In Cuba
00073.jsonl.gz-3437582,germany,1,"Aerial view of the beach at Sankt Peter Ording, Germany stock photos"
00054.jsonl.gz-13284129,germany,1,"Beach and canopied wicker beach chair, Dahme, Baltic Sea, Schleswig-Holstein, Germany, Europe"
00046.jsonl.gz-3923070,germany,1,Stock Footage Europe Germany Baltic Sea Beach Ahrenshoop Mecklenburg Darß Ostsee Strand Travel
00095.jsonl.gz-4769407,germany,1,Stock Photo: Beach Chairs in Sellin.
00118.jsonl.gz-9307701,germany,1,Dunes with a traditional green Baltic beach chair Strandkorb Stock Footage
00004.jsonl.gz-8659870,germany,1,"Clouds over the pier and beach, Sellin seaside resort, Ruegen island, Baltic Sea, Mecklenburg-West Pomerania, Germany - Stock Photo"
00078.jsonl.gz-14571589,germany,1,people watch the easter fire at the beach by meinzahn
00007.jsonl.gz-16022805,germany,1,"Young Happy Man On The Beach Of St.peter Ording, North Sea,"
00104.jsonl.gz-3322377,germany,1,Lines. Sea Horizon Over Water Beach Blue Clear Sky Water Ebb Ebbe St Peter Ording Beauty In Nature Tranquil Scene Sand Nature No People Day Outdoors Wonderful Point Of View Architecture_collection Art Is Everywhere Tranquility Lines Light And Shadow Perspectives On Nature Lines And Shapes
00031.jsonl.gz-9232897,germany,1,"SELLIN, GERMANY - JUNE 23, 2016: Beach with detail of the pier in Sellin on the island of Rügen at the Baltic Sea"
00095.jsonl.gz-10586007,germany,1,Beach wicker chairs strandkorb in Northern Germany — Stock Photo
00007.jsonl.gz-11919391,germany,1,walkway leading to the beach of Westerland on a sunny summer day
00087.jsonl.gz-14553799,germany,1,"Free Beautiful Beach On The Island Of Foehr, North Sea, Germany Stock Photography - 62882152"
00066.jsonl.gz-12866887,germany,1,"Groyne, Zingst, Mecklenburg-Vorpommern, Germany (Xindaan) Tags: ocean longexposure morning travel sea vacation holiday blur beach nature water beautiful beauty clouds strand germany landscape geotagged outdoors deutschland dawn vanishingpoint nationalpark agua nikon eau meer wasser europa europe waves angle cloudy horizon natur wide overcast wideangle calm balticsea baltic tokina alemania 16mm acqua landschaft groyne allemagne ostsee ultra 2009 f28 tranquil horizont germania groin manfrotto zingst langzeitbelichtung mecklenburgvorpommern d300 buhne ultrawideangle 1116 111628 nationalparkvorpommerscheboddenlandschaft 055mf4 1116mm tokina1116mmf28 tokina1116f28 atx116prodx 1116mmf28 angleviewfinder 281116 geo:lon=1268145300"
00117.jsonl.gz-16485325,germany,1,flotsam and jetsam Vacation & Travel Far-off places Summer Summer vacation Beach Ocean Island Environment Landscape Sand Clouds Coast North Sea Fohr
00015.jsonl.gz-13754775,germany,1,South beach with the Hotel and holiday center IFA in Burgtiefe at the Baltic Sea
00046.jsonl.gz-404954,germany,1,Scharbeutz / Germany / Beach
00052.jsonl.gz-16466761,germany,1,"to the beach, Sylt, Germany"
00020.jsonl.gz-15139476,germany,1,A Beach on the Baltic Sea at Laboe 1842  on p
00002.jsonl.gz-5474688,germany,1,Beach wicker chair in Germany — Stock Photo
00044.jsonl.gz-6777387,germany,1,"""David Horvitz, """"Pirivate Access"""", A view of Cape Cod bay from Great Hollow beach, courtesy the artist and Chert, Berlin"""
00109.jsonl.gz-5569272,germany,1,Nature: Hooded beach chairs at the Baltic sea in Heringsdorf Germany #06969
00107.jsonl.gz-14170820,germany,1,Ist der Mai kuhl und nass..... (dubdream) Tags: ocean wood sea sky cloud seascape beach water rain germany spring rainbow nikon day flag balticsea structure railing ostsee hdr cloudysky schleswigholstein d800 sdstrand colorimage grosenbrode dubdream seebrckegrosenbrode
00038.jsonl.gz-16875897,germany,1,"Beach of Dahme,baltic Sea,Schleswig-Holstein,Germany Stock Images"
00072.jsonl.gz-669525,germany,1,1. Beach-Handball-Turnier des TV Mainzlar
00121.jsonl.gz-16285515,australia,1,Bathing Beach Boxes Mornington - Matejalicious Travel and Adventure
00003.jsonl.gz-6719104,australia,1,Fingal Bay Beach
00058.jsonl.gz-4437389,australia,1,"Still water over Dunk Island, Mission Beach FNQ by Susan Kelly"
00060.jsonl.gz-30821,australia,1,Lifeguard Tower And Car On Australian Beach.
00096.jsonl.gz-14678459,australia,1,"Man standing with surfboard at sunrise.  Bondi Beach. Sydney, New South Wales, AUSTRALIA - Stock Photo"
00091.jsonl.gz-7737903,australia,1,"Lamberts Beach at Slade Point, the location of two alleged sexual assaults."
00071.jsonl.gz-1362995,australia,1,greenmount-coolangatta-beach
00030.jsonl.gz-10327861,australia,1,"Noosa on the Sunshine Coast of Queensland, beach vacations."
00041.jsonl.gz-16963901,australia,1,"In preperation for her jumping weekend, Kylie Zabel introduces two of her horses to the waves at Cabarita Beach."
00027.jsonl.gz-14270118,australia,1,Waikiki Beach And Diamond Head Poster by Panoramic Images
00076.jsonl.gz-5640547,australia,1,Queensland Australia beach Bath Mat
00034.jsonl.gz-5596065,australia,1,"Bramston Beach, address available on request"
00016.jsonl.gz-5089030,australia,1,"Golden yellow sand of Bondi Beach in Sydney, New South Wales in Australia"
00023.jsonl.gz-13710838,australia,1,Beach Time from Great Ocean Road
00024.jsonl.gz-15179616,australia,1,Main Beach on a clear day.. ☀️  www.tinystyle.com.au   #noosa #visitnoosa #sunshinecoast #tinystyle
00013.jsonl.gz-4268524,australia,1,"View of Bondi beach,Sydney from the hill."
00037.jsonl.gz-6739736,australia,1,Tourists riding camels along beach in Australia Editorial
00055.jsonl.gz-18098694,australia,1,Beach on the coast in Mackay Canvas Prints
00126.jsonl.gz-8930358,australia,1,Campfire-at-the-beach-at-the-Gibb-River-Road
00027.jsonl.gz-2068567,australia,1,"Bells Beach, Bells Beach - Rincon photo"
00008.jsonl.gz-6380909,australia,1,Tourism Listing Partner Accommodation Mermaid Beach
00068.jsonl.gz-7472456,australia,1,"Sunbathers cool off on Bondi Beach as temperatures soar during a heatwave in Sydney on December 28, 2018."
00044.jsonl.gz-14418927,australia,1,"Shell Beach, Shark Bay"
00054.jsonl.gz-1356484,australia,1,Bondi Beach und Blue Mountains
00011.jsonl.gz-5080013,australia,1,Waikiki Beach is a year-round gathering place.
00062.jsonl.gz-13399789,thailand,1,"Palm tree at the beach and swimming pool, Phuket, Thailand — Stock Photo"
00107.jsonl.gz-15488775,thailand,1,"Coconut on the beach stock photo, Coconut on the sandy beach in Thailand by Dmitry Rostovtsev"
00076.jsonl.gz-1927773,thailand,1,"Yanui Beach from sunset viewpoint, Phuket, Thailand Stock Photography"
00036.jsonl.gz-17090145,thailand,1,"Beach chair and colorful umbrella on the beach , Phuket Thailand - stock photo"
00126.jsonl.gz-9610020,thailand,1,Us relaxing on Bottle Beach in Thailand
00038.jsonl.gz-4253335,thailand,1,"Palm tree on tropical beach at dawn, Ko Samui, Thailand"
00029.jsonl.gz-3715088,thailand,1,"Silhouette of people relaxing on the beach watching the beautiful natural landscape colorful of the sky and the sea during a sunset at Nathon Sunset Viewpoint in Ko Samui island, Surat Thani, Thailand"
00106.jsonl.gz-9015246,thailand,1,A string of yellow buoys on the beach for safety zoning in the sea.Thailand.
00120.jsonl.gz-12715262,thailand,1,railay beach thailand
00084.jsonl.gz-11965136,thailand,1,"Pattaya officials will start publicizing the legal restriction on smoking as well as its health hazards on Pattaya Beach Friday, Feb. 23, after proclaiming their previous campaign on Jomtien Beach a success."
00052.jsonl.gz-11482280,thailand,1,"stairs to Aonang beach, people goes more far end"
00029.jsonl.gz-4668967,thailand,1,"Rolling Waves at Chaweng Beach on Koh Samui Island, Thailand. Rolling Waves at Chaweng Beach on Koh Samui Island in Thailand royalty free stock image"
00098.jsonl.gz-14236527,thailand,1,Photo taken at Gay Beach Patong by Денис on 1/14/2017
00049.jsonl.gz-16492820,thailand,1,People grab their favourite spots on Bang Saen beach in Chon Buri as they enjoy the public holiday yesterday to mark Her Majesty the Queen's birthday. (Photo from Teeneechonburi Facebook Page)
00011.jsonl.gz-9633935,thailand,1,Swing in tropical paradise beach. Woman enjoying life and summer vacation on sunny island in Thailand. Pretty young lady in dress having fun. Relaxing ocean waves and sand. Carefree holiday lifestyle. Reklamní fotografie
00026.jsonl.gz-17754395,thailand,1,fishing village : Tropical ocean beach landscape with moored small wooden traditional colorful fishing boat. Seascape near asian poor Muslim fisherman village on Koh Samui island in Thailand. Flags and lamps aboard.
00119.jsonl.gz-10511607,thailand,1,Thailand Beach Sunset Wallpapers HD Wallpapers 2560x1600
00069.jsonl.gz-11105209,thailand,1,"Aerial view of the beach with a barge Koh Phangan, Thailand"
00098.jsonl.gz-16218312,thailand,1,family photoshoot at karon beach phuket thailand
00010.jsonl.gz-11163958,thailand,1,Us Navy Off Pattaya Round Beach Towel
00006.jsonl.gz-1156114,thailand,1,"thai stretch: KRABI, THAILAND - 13 OCT 2014: Tourists couple walking in shallow water with tropical islands and sand beach in the background and clear blue sky at Ao Nang"
00043.jsonl.gz-571387,thailand,1,Thailand: One beach - two bays.
00069.jsonl.gz-5017419,thailand,1,Пляж отеля Chaweng Regent Beach Resort 4*
00127.jsonl.gz-715727,thailand,1,Monk Walk For Food On The Beach by Arthit Somsakul
00127.jsonl.gz-6708770,thailand,1,Low tide on Klong Prao beach
00112.jsonl.gz-16609692,united kingdom,1,Man walks along beach with Thurso Surf Roller Backpack
00024.jsonl.gz-8089991,united kingdom,1,"Whitstable, Kent, UK beach with wooden benches and old wooden boats moored on the beach. There is a red brick building and a pedestrian pathway. There equipment machinery of the oyster industry."
00043.jsonl.gz-14310389,united kingdom,1,People taking photographs of seals on the beach at Horsey beach in Norfolk (Joe Giddens/ PA)
00121.jsonl.gz-15108068,united kingdom,1,"Sandy beach with distant view of Raasay and Isle of Skye, Applecross Peninsula, Wester Ross, Highland Region, Scotland - Stock Image"
00116.jsonl.gz-8427284,united kingdom,1,Beach on Druridge Bay and The Scars
00100.jsonl.gz-10699814,united kingdom,1,Horse riders on the beach and in the sea at Holkham.
00108.jsonl.gz-3968447,united kingdom,1,Branscombe England. The shingle beach and tea rooms of the  pretty village of Branscombe in East Devon  England Royalty Free Stock Images
00079.jsonl.gz-6898740,united kingdom,1,A Stock Photograph of A Beach in Scotland with Seaweed in the Foreground - Stock Photo
00094.jsonl.gz-15143543,united kingdom,1,Decter running onto Ainsdale beach in the winter
00037.jsonl.gz-508503,united kingdom,1,Southwold Beach Rainbow
00065.jsonl.gz-816054,united kingdom,1,Boscombe pier and beach
00016.jsonl.gz-3722926,united kingdom,1,Kingsbarns Beach
00111.jsonl.gz-16775435,united kingdom,1,Whitby beach huts in North Yorkshire
00127.jsonl.gz-2898523,united kingdom,1,"Old broken and abandoned wooden groynes on shingle beach, Bawdsey, Suffolk, England"
00040.jsonl.gz-16955325,united kingdom,1,"Beach huts at Wells-next-the-Sea, Norfolk - inspiration for the book's setting"
00047.jsonl.gz-1051346,united kingdom,1,Mist moving in: A thick sea mist moving eastwards along the British coastline approaches Brighton Beach
00005.jsonl.gz-15186057,united kingdom,1,"Family Surf Day, £220, Fistral Beach Surf School (Cornwall)"
00019.jsonl.gz-13910014,united kingdom,1,"Runners gathered for the annual Portobello Beach Run this morning across the sands of Portobello Beach. Starting and finishing at the Promenade bar, The Dalriada, the runners went to the far end of the beach at Seafield and back again, splashing through the Figgate Burn twice on their way.<br /> © Jon Davey/ EEm"
00066.jsonl.gz-5275348,united kingdom,1,Aldeburgh - The Scallop Shell on the Beach
00041.jsonl.gz-2433001,united kingdom,1,"Many flocked to the beach on Tuesday to cool off in Brighton, southern England."
00012.jsonl.gz-3571664,united kingdom,1,point of ayr beach Greeting Card by Adrian Evans
00086.jsonl.gz-5465236,united kingdom,1,Woolacombe beach Royalty Free Stock Photos
00062.jsonl.gz-8103648,united kingdom,1,Sea view from lighthouse on Talacre beach
00067.jsonl.gz-14486451,united kingdom,1,Luskentyre Beach ~ Harris by ©The Creative  Minds
00088.jsonl.gz-14890397,united kingdom,1,Eddie's boat revisited (Ian Humes) Tags: ireland blackandwhite beach clouds geotagged coast boat blackwhite cloudy coastal wreck biancoenero blancinegre countydonegal countydown bunbeg noireblanc eddiesboat
00110.jsonl.gz-14352962,brazil,1,"April 6, 2018: Sunken Ship On Casino Beach, The Longest Beach In The World; Rio Grande Do Sul, Brazil"
00019.jsonl.gz-2674915,brazil,1,"Tibau do Sul_RN, Brasil...Pratica de parapente na praia do Cacimbinha em Tibau do Sul, Rio Grande do Norte...Paragliding on the Cacimbinha beach in Tibau do Sul, Rio Grande do Norte...Foto: LEO DRUMOND / NITRO"
00099.jsonl.gz-12021817,brazil,1,Young Men Play Beach Football on Ipanema Beach as the Sun Sets-Kike Calvo-Framed Premium Photographic Print
00017.jsonl.gz-3183104,brazil,1,'40º in Rio II' - Expressionist Painting of a Beach Scene from Brazil
00051.jsonl.gz-546918,brazil,1,A beached sailboat is seen on Arpoador beach after heavy rains in Rio de Janeiro - río de janeiro Brasil
00077.jsonl.gz-10764520,brazil,1,Carneiros Beach is a beach located in the city of Tamandare
00108.jsonl.gz-14750873,brazil,1,"By phogel (Flickr: Ilja de Marajo Beach, Para / Brazil) [CC BY 2.0 (http://creativecommons.org/licenses/by/2.0)], via Wikimedia Commons"
00078.jsonl.gz-11586743,brazil,1,Itapema - Brazil - Beach and Sun
00059.jsonl.gz-14357223,brazil,1,"Argentinian football fans play on Rio de Janeiro's famous Ipanema beach, Brazil. Fans of the South American country's football team have begun gathering in Brazil where their national team will play the first World Cup match on June 15 against Bosnia"
00050.jsonl.gz-362859,brazil,1,"Yellow umbrella with snorkeling masks hooked under it on Porto de Galinhas beach, with the ocean and palm trees in the background, in Ipojuca, Brazil"
00126.jsonl.gz-15517448,brazil,1,"A general view of Porto da Barra beach in Salvador, Brazil, one of the 12 host cities of the 2014 FIFA World Cup"
00077.jsonl.gz-10646853,brazil,1,Copacabana Beach after dusk in Rio de Janeiro Royalty Free Stock Photos
00016.jsonl.gz-402584,brazil,1,Copacabana Beach
00030.jsonl.gz-7067269,brazil,1,Sunset at Rio beach with Two Brothers mountain in background 4k Stock Footage
00087.jsonl.gz-16189059,brazil,1,Photo taken at Ipanema Beach by Chris H. on 5/19/2013
00041.jsonl.gz-9194533,brazil,1,"A couple enjoy a tender moment as they witness the amazing sunrise at Rio de Janeiro's most famous beach Copacabana with Sugar Loaf mountain in the distance. Rio de Janeiro, Brazil. 21st July 2010. Photo Tim Clayton.."
00054.jsonl.gz-11806639,brazil,1,Ipanema beach
00075.jsonl.gz-5419818,brazil,1,people resting at pernambuco beach shore
00010.jsonl.gz-17039678,brazil,1,Hanging Out - mucho People at Beach in Brasil RePicture Travel
00118.jsonl.gz-6527462,brazil,1,iglidur on tour Smart at the beach in Brazil
00002.jsonl.gz-5443044,brazil,1,food vendor on a beach in Brazil
00064.jsonl.gz-5000568,brazil,1,Colourful: Argentina fans gather on Copacabana Beach on Saturday ahead of the World Cup final
00049.jsonl.gz-436090,brazil,1,A sunny saturday on Ipanema Beach (Xavier Donat) Tags: blue girls friends sea brazil sky sun mer playing amigos green praia beach boys colors brasil ball fun soleil mar football sand colorful postcard dream deep sunny bleu ciel bathing garotos plage sonho futebol banho ipanema havingfun garotas sigma1020mm baignade cartepostale rve cartopostal riodejaneirobrazil explored futeboldeareia futeboldepraia entreamis diadepraia umdianapraia jourdeplage
00035.jsonl.gz-5981386,brazil,1,"Copacabana Beach, Rio De Janeiro -  Black and White Fine Art Photograph printed on 308gsm Hahnemuhle fine art paper (Unmatted)"
00004.jsonl.gz-5881307,brazil,1,Ipanema Beach
00064.jsonl.gz-5213522,philippines,1,Where to eat in Patar Beach
00068.jsonl.gz-6887817,philippines,1,"Carabao Island Philippines, deserted beach philippines, island of carabao in the philippines"
00019.jsonl.gz-231636,philippines,1,Subic Beach in Calintaan Island
00100.jsonl.gz-4424043,philippines,1,Cowrie Island in Puerto Princesa Palawan - Beach Activities to Enjoy!
00101.jsonl.gz-12168738,philippines,1,"1st picture of Best of nature and world class resort, Batangas Beach Package at Punta Fuego Offer in Cebu, Philippines"
00082.jsonl.gz-13734290,philippines,1,Enjoying the traditional Philippino boats while walking the beach in Bohol
00106.jsonl.gz-374716,philippines,1,Children had fun with the playful art installations created right there on the beach by Manila artist Sonny A Balanga
00075.jsonl.gz-7667025,philippines,1,"San Fabian Philippines  city pictures gallery : San Fabian Beach, Pangasinan, Philippines | Life Realities"
00066.jsonl.gz-10886840,philippines,1,Best of Boracay Beach Resort - More fun in Philippines
00060.jsonl.gz-6135410,philippines,1,The Boracay Beach 1/1 by Tripoto
00063.jsonl.gz-15289165,philippines,1,Beach Hotels in Sipalay
00001.jsonl.gz-10616926,philippines,1,Der Rock West Beach von Apo Island
00087.jsonl.gz-254727,philippines,1,"Boat on a beach, Bohol Island, Philippines Royalty Free Stock Images"
00043.jsonl.gz-6458064,philippines,1,"pristine coral reef: Kalanggaman island is a tropical beach paradise in the Philippines. Malapascua, November Stock Photo"
00117.jsonl.gz-786568,philippines,1,Beautiful white sand beach in Boracay. Philippines Royalty Free Stock Images
00065.jsonl.gz-3015269,philippines,1,Aerial view beautiful Alona beach on a tropical island Bohol. Philippines. stock footage
00045.jsonl.gz-14398518,philippines,1,Boracay White Beach - Station 1
00030.jsonl.gz-14945272,philippines,1,Mellow Yellow - Famous Puka Beach On Tropical Paradise Boracay Island In Philipp by JM Travel Photography
00001.jsonl.gz-7364325,philippines,1,"Sunset at White Beach, Boracay Island, Aklan, Philippines Photographic Print by Mark Daffey"
00073.jsonl.gz-7531029,philippines,1,"The beach that we passed by to the Monkey Trail at Sabang, Puerto Princesa, Palawan"
00123.jsonl.gz-9410144,philippines,1,7 Commando Beach El Nido
00123.jsonl.gz-3172941,philippines,1,Bantayan - Way to the Beach Royalty Free Stock Photography
00028.jsonl.gz-3948853,philippines,1,"Anda´s FloWer Beach Resort,6311  Island Bohol,Philippinen"
00050.jsonl.gz-13926504,philippines,1,take charge: The Badian Beach in Cebu. It may take 4 hours of driving to reach this beach from Cebu City but its worth it.  Theres no charge to go there and rooms in local small resorts are affordable
00089.jsonl.gz-17866165,philippines,1,Potipot Island seen from Uacon Beach
00121.jsonl.gz-15725279,south africa,1,"Africa, Cape Town, Boulder Beach, Jackass Penguins (Speniscus demersus) walking on beach - RRF00170"
00071.jsonl.gz-3032680,south africa,1,"Beach community of Camp's Bay, seen along the route to Cape Point"
00018.jsonl.gz-7836133,south africa,1,"Camps Bay history in photos. Take a trip down memory Lane to find out more about the area around your Cape Town Holiday Villa. Cape Town Holidays, Victorian History, Location Villa, Beach Boardwalk, Cape Town South Africa, Table Mountain, History Photos, Most Beautiful Cities, Old Photos"
00022.jsonl.gz-7851864,south africa,1,"Surfer Alfonso Peters on the beach, Muizenberg, Peninsula, Cape Town, South Africa, Africa"
00126.jsonl.gz-1846461,south africa,1,People On Beach Against City Skyline In Durban
00067.jsonl.gz-4810734,south africa,1,"Hout Bay, Cape Peninsula and Optional Boulders Beach Penguins Day Trip from Cape Town"
00073.jsonl.gz-9050867,south africa,1,"Camp's Bay beach seen from beach side with the mountains in the background, Cape Town."
00110.jsonl.gz-11871837,south africa,1,"Boulders Beach near Cape Town, South Africa © Mano Chandra Dhas"
